model,case_id,subset,group_id,n_modalities,macro_dice
hemis,BRATS_230,t2+flair,sg_1669c905c2882ce2,2,0.4365197202236133
hemis,BRATS_258,flair,sg_9568e8757c7f7a03,1,0.5943350179492803
hemis,BRATS_258,t1,sg_9568e8757c7f7a03,1,0.07124459217076815
hemis,BRATS_258,t1+flair,sg_9568e8757c7f7a03,2,0.6226716518751202
hemis,BRATS_258,t1+t1ce,sg_9568e8757c7f7a03,2,0.6448703382639177
hemis,BRATS_258,t1+t1ce+flair,sg_9568e8757c7f7a03,3,0.7421603507261537
hemis,BRATS_258,t1+t1ce+t2,sg_9568e8757c7f7a03,3,0.7293043705250506
hemis,BRATS_258,t1+t1ce+t2+flair,sg_9568e8757c7f7a03,4,0.7588414095663024
hemis,BRATS_258,t1+t2,sg_9568e8757c7f7a03,2,0.4813830765865445
hemis,BRATS_258,t1+t2+flair,sg_9568e8757c7f7a03,3,0.6427247466583509
hemis,BRATS_258,t1ce,sg_9568e8757c7f7a03,1,0.5246739417250922
hemis,BRATS_258,t1ce+flair,sg_9568e8757c7f7a03,2,0.7191364267380274
hemis,BRATS_258,t1ce+t2,sg_9568e8757c7f7a03,2,0.6841710768931604
hemis,BRATS_258,t1ce+t2+flair,sg_9568e8757c7f7a03,3,0.7399001815405075
hemis,BRATS_258,t2,sg_9568e8757c7f7a03,1,0.03028319662260756
hemis,BRATS_258,t2+flair,sg_9568e8757c7f7a03,2,0.6039215367207014
hemis,BRATS_324,flair,sg_dbb5dd7d7605593e,1,0.3322234355639028
hemis,BRATS_324,t1,sg_dbb5dd7d7605593e,1,0.14148793732146137
hemis,BRATS_324,t1+flair,sg_dbb5dd7d7605593e,2,0.32320888412216825
hemis,BRATS_324,t1+t1ce,sg_dbb5dd7d7605593e,2,0.39264479935898366
hemis,BRATS_324,t1+t1ce+flair,sg_dbb5dd7d7605593e,3,0.6220343759983104
hemis,BRATS_324,t1+t1ce+t2,sg_dbb5dd7d7605593e,3,0.44007917647030653
hemis,BRATS_324,t1+t1ce+t2+flair,sg_dbb5dd7d7605593e,4,0.6535856626019815
hemis,BRATS_324,t1+t2,sg_dbb5dd7d7605593e,2,0.1726899624122308
hemis,BRATS_324,t1+t2+flair,sg_dbb5dd7d7605593e,3,0.351267942541259
hemis,BRATS_324,t1ce,sg_dbb5dd7d7605593e,1,0.42490242419109653
hemis,BRATS_324,t1ce+flair,sg_dbb5dd7d7605593e,2,0.5863879340865218
hemis,BRATS_324,t1ce+t2,sg_dbb5dd7d7605593e,2,0.576827651789336
hemis,BRATS_324,t1ce+t2+flair,sg_dbb5dd7d7605593e,3,0.6985337510369014
hemis,BRATS_324,t2,sg_dbb5dd7d7605593e,1,0.11017054302582945
hemis,BRATS_324,t2+flair,sg_dbb5dd7d7605593e,2,0.41358264002328066
hemis,BRATS_335,flair,sg_1dd2f970abd2e8ef,1,0.5040855751943899
hemis,BRATS_335,t1,sg_1dd2f970abd2e8ef,1,0.2877129449568538
hemis,BRATS_335,t1+flair,sg_1dd2f970abd2e8ef,2,0.6504007441634261
hemis,BRATS_335,t1+t1ce,sg_1dd2f970abd2e8ef,2,0.45465930737168847
hemis,BRATS_335,t1+t1ce+flair,sg_1dd2f970abd2e8ef,3,0.8077619668824054
hemis,BRATS_335,t1+t1ce+t2,sg_1dd2f970abd2e8ef,3,0.7544447581381566
hemis,BRATS_335,t1+t1ce+t2+flair,sg_1dd2f970abd2e8ef,4,0.8257011961391388
hemis,BRATS_335,t1+t2,sg_1dd2f970abd2e8ef,2,0.5743127194099933
hemis,BRATS_335,t1+t2+flair,sg_1dd2f970abd2e8ef,3,0.6814179631422369
hemis,BRATS_335,t1ce,sg_1dd2f970abd2e8ef,1,0.31108320983606536
hemis,BRATS_335,t1ce+flair,sg_1dd2f970abd2e8ef,2,0.7340834350338143
hemis,BRATS_335,t1ce+t2,sg_1dd2f970abd2e8ef,2,0.7169766034799986
hemis,BRATS_335,t1ce+t2+flair,sg_1dd2f970abd2e8ef,3,0.7829753321773941
hemis,BRATS_335,t2,sg_1dd2f970abd2e8ef,1,0.4154635976324014
hemis,BRATS_335,t2+flair,sg_1dd2f970abd2e8ef,2,0.585143627274274
hemis,BRATS_338,flair,sg_602726c0ba192496,1,0.2046334929756923
hemis,BRATS_338,t1,sg_602726c0ba192496,1,0.03109200139424946
hemis,BRATS_338,t1+flair,sg_602726c0ba192496,2,0.35381596935057025
hemis,BRATS_338,t1+t1ce,sg_602726c0ba192496,2,0.05793791586874408
hemis,BRATS_338,t1+t1ce+flair,sg_602726c0ba192496,3,0.5501440397149091
hemis,BRATS_338,t1+t1ce+t2,sg_602726c0ba192496,3,0.5159634644216932
hemis,BRATS_338,t1+t1ce+t2+flair,sg_602726c0ba192496,4,0.6293840495816402
hemis,BRATS_338,t1+t2,sg_602726c0ba192496,2,0.12196890526599351
hemis,BRATS_338,t1+t2+flair,sg_602726c0ba192496,3,0.4042166515056816
hemis,BRATS_338,t1ce,sg_602726c0ba192496,1,0.16811065803970782
hemis,BRATS_338,t1ce+flair,sg_602726c0ba192496,2,0.4665807827940674
hemis,BRATS_338,t1ce+t2,sg_602726c0ba192496,2,0.5382658156417217
hemis,BRATS_338,t1ce+t2+flair,sg_602726c0ba192496,3,0.5286770232145476
hemis,BRATS_338,t2,sg_602726c0ba192496,1,0.06099022435053997
hemis,BRATS_338,t2+flair,sg_602726c0ba192496,2,0.3411411666097111
hemis,BRATS_367,flair,sg_a46b5f5bbd1aae60,1,0.5815924273135422
hemis,BRATS_367,t1,sg_a46b5f5bbd1aae60,1,0.24261413539721274
hemis,BRATS_367,t1+flair,sg_a46b5f5bbd1aae60,2,0.5481873186410127
hemis,BRATS_367,t1+t1ce,sg_a46b5f5bbd1aae60,2,0.6721589140430922
hemis,BRATS_367,t1+t1ce+flair,sg_a46b5f5bbd1aae60,3,0.7225727419554135
hemis,BRATS_367,t1+t1ce+t2,sg_a46b5f5bbd1aae60,3,0.7322660215824871
hemis,BRATS_367,t1+t1ce+t2+flair,sg_a46b5f5bbd1aae60,4,0.7859241987328335
hemis,BRATS_367,t1+t2,sg_a46b5f5bbd1aae60,2,0.5104499666000124
hemis,BRATS_367,t1+t2+flair,sg_a46b5f5bbd1aae60,3,0.5842528105673243
hemis,BRATS_367,t1ce,sg_a46b5f5bbd1aae60,1,0.696702692666348
hemis,BRATS_367,t1ce+flair,sg_a46b5f5bbd1aae60,2,0.7110351875463632
hemis,BRATS_367,t1ce+t2,sg_a46b5f5bbd1aae60,2,0.681900378866149
hemis,BRATS_367,t1ce+t2+flair,sg_a46b5f5bbd1aae60,3,0.7588113630199399
hemis,BRATS_367,t2,sg_a46b5f5bbd1aae60,1,0.15116187425413216
hemis,BRATS_367,t2+flair,sg_a46b5f5bbd1aae60,2,0.618744595306523
hemis,BRATS_369,flair,sg_46b6c66765483f24,1,0.6603685222330405
hemis,BRATS_369,t1,sg_46b6c66765483f24,1,0.2651349552281164
hemis,BRATS_369,t1+flair,sg_46b6c66765483f24,2,0.5923464467559804
hemis,BRATS_369,t1+t1ce,sg_46b6c66765483f24,2,0.4754977267042216
hemis,BRATS_369,t1+t1ce+flair,sg_46b6c66765483f24,3,0.7259486689125724
hemis,BRATS_369,t1+t1ce+t2,sg_46b6c66765483f24,3,0.6941105500504111
hemis,BRATS_369,t1+t1ce+t2+flair,sg_46b6c66765483f24,4,0.7634340930441573
hemis,BRATS_369,t1+t2,sg_46b6c66765483f24,2,0.5390241441897664
hemis,BRATS_369,t1+t2+flair,sg_46b6c66765483f24,3,0.628377595895309
hemis,BRATS_369,t1ce,sg_46b6c66765483f24,1,0.3998907775953686
hemis,BRATS_369,t1ce+flair,sg_46b6c66765483f24,2,0.7842175240008445
hemis,BRATS_369,t1ce+t2,sg_46b6c66765483f24,2,0.7448838221878461
hemis,BRATS_369,t1ce+t2+flair,sg_46b6c66765483f24,3,0.8021592062003915
hemis,BRATS_369,t2,sg_46b6c66765483f24,1,0.5801608753663792
hemis,BRATS_369,t2+flair,sg_46b6c66765483f24,2,0.6765631726429154
hemis,BRATS_404,flair,sg_294e1273de6f57c3,1,0.5446246439500664
hemis,BRATS_404,t1,sg_294e1273de6f57c3,1,0.5306060326676134
hemis,BRATS_404,t1+flair,sg_294e1273de6f57c3,2,0.6227120082359848
hemis,BRATS_404,t1+t1ce,sg_294e1273de6f57c3,2,0.7192093245129435
hemis,BRATS_404,t1+t1ce+flair,sg_294e1273de6f57c3,3,0.7534215510946317
hemis,BRATS_404,t1+t1ce+t2,sg_294e1273de6f57c3,3,0.772960035026166
hemis,BRATS_404,t1+t1ce+t2+flair,sg_294e1273de6f57c3,4,0.7616975787677193
hemis,BRATS_404,t1+t2,sg_294e1273de6f57c3,2,0.671940205770425
hemis,BRATS_404,t1+t2+flair,sg_294e1273de6f57c3,3,0.668728626139154
hemis,BRATS_404,t1ce,sg_294e1273de6f57c3,1,0.6138845789364353
hemis,BRATS_404,t1ce+flair,sg_294e1273de6f57c3,2,0.7139715729678583
hemis,BRATS_404,t1ce+t2,sg_294e1273de6f57c3,2,0.7609673675795111
hemis,BRATS_404,t1ce+t2+flair,sg_294e1273de6f57c3,3,0.746278831273302
hemis,BRATS_404,t2,sg_294e1273de6f57c3,1,0.6086904362321524
hemis,BRATS_404,t2+flair,sg_294e1273de6f57c3,2,0.6734390006055265
hemis,BRATS_413,flair,sg_3b44f65ab67602cc,1,0.12530182037312512
hemis,BRATS_413,t1,sg_3b44f65ab67602cc,1,0.2297833719187412
hemis,BRATS_413,t1+flair,sg_3b44f65ab67602cc,2,0.19460606474491363
hemis,BRATS_413,t1+t1ce,sg_3b44f65ab67602cc,2,0.3199836409813798
hemis,BRATS_413,t1+t1ce+flair,sg_3b44f65ab67602cc,3,0.5129101889938097
hemis,BRATS_413,t1+t1ce+t2,sg_3b44f65ab67602cc,3,0.4984952269762413
hemis,BRATS_413,t1+t1ce+t2+flair,sg_3b44f65ab67602cc,4,0.5706330944911219
hemis,BRATS_413,t1+t2,sg_3b44f65ab67602cc,2,0.3707889936174173
hemis,BRATS_413,t1+t2+flair,sg_3b44f65ab67602cc,3,0.3569174379967384
hemis,BRATS_413,t1ce,sg_3b44f65ab67602cc,1,0.31809405285219583
hemis,BRATS_413,t1ce+flair,sg_3b44f65ab67602cc,2,0.5053083874958769
hemis,BRATS_413,t1ce+t2,sg_3b44f65ab67602cc,2,0.5372937007347636
hemis,BRATS_413,t1ce+t2+flair,sg_3b44f65ab67602cc,3,0.5856513089430356
hemis,BRATS_413,t2,sg_3b44f65ab67602cc,1,0.040173836229365135
hemis,BRATS_413,t2+flair,sg_3b44f65ab67602cc,2,0.21439509529937592
hemis,BRATS_430,flair,sg_a4981b8b123d95c4,1,0.12669236739178838
hemis,BRATS_430,t1,sg_a4981b8b123d95c4,1,0.025593361870131087
hemis,BRATS_430,t1+flair,sg_a4981b8b123d95c4,2,0.10803205092708885
hemis,BRATS_430,t1+t1ce,sg_a4981b8b123d95c4,2,0.5425203620363687
hemis,BRATS_430,t1+t1ce+flair,sg_a4981b8b123d95c4,3,0.608171254168867
hemis,BRATS_430,t1+t1ce+t2,sg_a4981b8b123d95c4,3,0.6385300100915204
hemis,BRATS_430,t1+t1ce+t2+flair,sg_a4981b8b123d95c4,4,0.677760391839481
hemis,BRATS_430,t1+t2,sg_a4981b8b123d95c4,2,0.35726639271737476
hemis,BRATS_430,t1+t2+flair,sg_a4981b8b123d95c4,3,0.28325333231975297
hemis,BRATS_430,t1ce,sg_a4981b8b123d95c4,1,0.5064863620676912
hemis,BRATS_430,t1ce+flair,sg_a4981b8b123d95c4,2,0.5851747732105502
hemis,BRATS_430,t1ce+t2,sg_a4981b8b123d95c4,2,0.6296093968323587
hemis,BRATS_430,t1ce+t2+flair,sg_a4981b8b123d95c4,3,0.6525018597064287
hemis,BRATS_430,t2,sg_a4981b8b123d95c4,1,0.0168643690769475
hemis,BRATS_430,t2+flair,sg_a4981b8b123d95c4,2,0.21941710272910556
hemis,BRATS_441,flair,sg_baba356c1735c37c,1,0.4545300075215102
hemis,BRATS_441,t1,sg_baba356c1735c37c,1,0.21070654843359146
hemis,BRATS_441,t1+flair,sg_baba356c1735c37c,2,0.5261940250317073
hemis,BRATS_441,t1+t1ce,sg_baba356c1735c37c,2,0.5516246152055385
hemis,BRATS_441,t1+t1ce+flair,sg_baba356c1735c37c,3,0.7537177592002416
hemis,BRATS_441,t1+t1ce+t2,sg_baba356c1735c37c,3,0.7131489886275663
hemis,BRATS_441,t1+t1ce+t2+flair,sg_baba356c1735c37c,4,0.7770067664385089
hemis,BRATS_441,t1+t2,sg_baba356c1735c37c,2,0.4585244272401092
hemis,BRATS_441,t1+t2+flair,sg_baba356c1735c37c,3,0.5360632918505569
hemis,BRATS_441,t1ce,sg_baba356c1735c37c,1,0.43748963419470144
hemis,BRATS_441,t1ce+flair,sg_baba356c1735c37c,2,0.6796681409015255
hemis,BRATS_441,t1ce+t2,sg_baba356c1735c37c,2,0.6832147488169907
hemis,BRATS_441,t1ce+t2+flair,sg_baba356c1735c37c,3,0.7203701239305679
hemis,BRATS_441,t2,sg_baba356c1735c37c,1,0.364388985663399
hemis,BRATS_441,t2+flair,sg_baba356c1735c37c,2,0.4671647123258742
hemis,BRATS_484,flair,sg_482440ccbb01f4b6,1,0.4536467056483781
hemis,BRATS_484,t1,sg_482440ccbb01f4b6,1,0.5365598395123341
hemis,BRATS_484,t1+flair,sg_482440ccbb01f4b6,2,0.6439005184546785
hemis,BRATS_484,t1+t1ce,sg_482440ccbb01f4b6,2,0.7321407172770501
hemis,BRATS_484,t1+t1ce+flair,sg_482440ccbb01f4b6,3,0.8223337903516135
hemis,BRATS_484,t1+t1ce+t2,sg_482440ccbb01f4b6,3,0.7749352655738727
hemis,BRATS_484,t1+t1ce+t2+flair,sg_482440ccbb01f4b6,4,0.82697322249357
hemis,BRATS_484,t1+t2,sg_482440ccbb01f4b6,2,0.5808125317729455
hemis,BRATS_484,t1+t2+flair,sg_482440ccbb01f4b6,3,0.6465191321517425
hemis,BRATS_484,t1ce,sg_482440ccbb01f4b6,1,0.6652432943369168
hemis,BRATS_484,t1ce+flair,sg_482440ccbb01f4b6,2,0.7524770892817562
hemis,BRATS_484,t1ce+t2,sg_482440ccbb01f4b6,2,0.7893792932287201
hemis,BRATS_484,t1ce+t2+flair,sg_482440ccbb01f4b6,3,0.8157506661747965
hemis,BRATS_484,t2,sg_482440ccbb01f4b6,1,0.5610543950830579
hemis,BRATS_484,t2+flair,sg_482440ccbb01f4b6,2,0.5971984697917866
unet25d,BRATS_021,flair,sg_8a56096263e207fc,1,0.6663604780322977
unet25d,BRATS_021,t1,sg_8a56096263e207fc,1,0.3565355952599168
unet25d,BRATS_021,t1+flair,sg_8a56096263e207fc,2,0.6608692627106708
unet25d,BRATS_021,t1+t1ce,sg_8a56096263e207fc,2,0.4052102152577379
unet25d,BRATS_021,t1+t1ce+flair,sg_8a56096263e207fc,3,0.5951728754084291
unet25d,BRATS_021,t1+t1ce+t2,sg_8a56096263e207fc,3,0.6199026085220516
unet25d,BRATS_021,t1+t1ce+t2+flair,sg_8a56096263e207fc,4,0.7444737271960243
unet25d,BRATS_021,t1+t2,sg_8a56096263e207fc,2,0.6240399349530855
unet25d,BRATS_021,t1+t2+flair,sg_8a56096263e207fc,3,0.7084888048767288
unet25d,BRATS_021,t1ce,sg_8a56096263e207fc,1,0.3338724063399236
unet25d,BRATS_021,t1ce+flair,sg_8a56096263e207fc,2,0.6052250524169637
unet25d,BRATS_021,t1ce+t2,sg_8a56096263e207fc,2,0.604151727674473
unet25d,BRATS_021,t1ce+t2+flair,sg_8a56096263e207fc,3,0.7446896040396253
unet25d,BRATS_021,t2,sg_8a56096263e207fc,1,0.45047550137152853
unet25d,BRATS_021,t2+flair,sg_8a56096263e207fc,2,0.6224131376634163
unet25d,BRATS_111,flair,sg_74969a1c98337c11,1,0.6735871774301888
unet25d,BRATS_111,t1,sg_74969a1c98337c11,1,0.2947024917922257
unet25d,BRATS_111,t1+flair,sg_74969a1c98337c11,2,0.6749756786951736
unet25d,BRATS_111,t1+t1ce,sg_74969a1c98337c11,2,0.6878504272934783
unet25d,BRATS_111,t1+t1ce+flair,sg_74969a1c98337c11,3,0.9020827673909081
unet25d,BRATS_111,t1+t1ce+t2,sg_74969a1c98337c11,3,0.8781713806290937
unet25d,BRATS_111,t1+t1ce+t2+flair,sg_74969a1c98337c11,4,0.9069967523822525
unet25d,BRATS_111,t1+t2,sg_74969a1c98337c11,2,0.6099625496119917
unet25d,BRATS_111,t1+t2+flair,sg_74969a1c98337c11,3,0.6114506388829041
unet25d,BRATS_111,t1ce,sg_74969a1c98337c11,1,0.628210409301289
unet25d,BRATS_111,t1ce+flair,sg_74969a1c98337c11,2,0.8780172175533877
unet25d,BRATS_111,t1ce+t2,sg_74969a1c98337c11,2,0.8745736674754979
unet25d,BRATS_111,t1ce+t2+flair,sg_74969a1c98337c11,3,0.8899284507885521
unet25d,BRATS_111,t2,sg_74969a1c98337c11,1,0.5656698748834532
unet25d,BRATS_111,t2+flair,sg_74969a1c98337c11,2,0.6038983359970415
unet25d,BRATS_172,flair,sg_cb857fb98a0abf51,1,0.6711332960795553
unet25d,BRATS_172,t1,sg_cb857fb98a0abf51,1,0.6035407388199864
unet25d,BRATS_172,t1+flair,sg_cb857fb98a0abf51,2,0.6984773921159887
unet25d,BRATS_172,t1+t1ce,sg_cb857fb98a0abf51,2,0.864567321005023
unet25d,BRATS_172,t1+t1ce+flair,sg_cb857fb98a0abf51,3,0.9317587452611141
unet25d,BRATS_172,t1+t1ce+t2,sg_cb857fb98a0abf51,3,0.9097580675585816
unet25d,BRATS_172,t1+t1ce+t2+flair,sg_cb857fb98a0abf51,4,0.931395504472042
unet25d,BRATS_172,t1+t2,sg_cb857fb98a0abf51,2,0.6323281432107518
unet25d,BRATS_172,t1+t2+flair,sg_cb857fb98a0abf51,3,0.7180664294919151
unet25d,BRATS_172,t1ce,sg_cb857fb98a0abf51,1,0.8320628976577313
unet25d,BRATS_172,t1ce+flair,sg_cb857fb98a0abf51,2,0.9264011211240275
unet25d,BRATS_172,t1ce+t2,sg_cb857fb98a0abf51,2,0.8967543779885642
unet25d,BRATS_172,t1ce+t2+flair,sg_cb857fb98a0abf51,3,0.9284311191291726
unet25d,BRATS_172,t2,sg_cb857fb98a0abf51,1,0.6419726674628564
unet25d,BRATS_172,t2+flair,sg_cb857fb98a0abf51,2,0.7054567307299943
unet25d,BRATS_219,flair,sg_4634c4d061d30852,1,0.6837811601177229
unet25d,BRATS_219,t1,sg_4634c4d061d30852,1,0.5529873668776087
unet25d,BRATS_219,t1+flair,sg_4634c4d061d30852,2,0.6530707138059938
unet25d,BRATS_219,t1+t1ce,sg_4634c4d061d30852,2,0.7972084974473663
unet25d,BRATS_219,t1+t1ce+flair,sg_4634c4d061d30852,3,0.8902824404161045
unet25d,BRATS_219,t1+t1ce+t2,sg_4634c4d061d30852,3,0.875804891415819
unet25d,BRATS_219,t1+t1ce+t2+flair,sg_4634c4d061d30852,4,0.9014045731216332
unet25d,BRATS_219,t1+t2,sg_4634c4d061d30852,2,0.6297726417726629
unet25d,BRATS_219,t1+t2+flair,sg_4634c4d061d30852,3,0.6326152009866707
unet25d,BRATS_219,t1ce,sg_4634c4d061d30852,1,0.7776094272194332
unet25d,BRATS_219,t1ce+flair,sg_4634c4d061d30852,2,0.883815580568544
unet25d,BRATS_219,t1ce+t2,sg_4634c4d061d30852,2,0.8673305087243608
unet25d,BRATS_219,t1ce+t2+flair,sg_4634c4d061d30852,3,0.9012320809086724
unet25d,BRATS_219,t2,sg_4634c4d061d30852,1,0.5195882268254843
unet25d,BRATS_219,t2+flair,sg_4634c4d061d30852,2,0.6689976855152656
unet25d,BRATS_230,flair,sg_1669c905c2882ce2,1,0.28885820322281996
unet25d,BRATS_230,t1,sg_1669c905c2882ce2,1,0.1747999384793165
unet25d,BRATS_230,t1+flair,sg_1669c905c2882ce2,2,0.44774384622485613
unet25d,BRATS_230,t1+t1ce,sg_1669c905c2882ce2,2,0.2810510323023659
unet25d,BRATS_230,t1+t1ce+flair,sg_1669c905c2882ce2,3,0.6556462602506404
unet25d,BRATS_230,t1+t1ce+t2,sg_1669c905c2882ce2,3,0.6018459735786561
unet25d,BRATS_230,t1+t1ce+t2+flair,sg_1669c905c2882ce2,4,0.7594290011630093
unet25d,BRATS_230,t1+t2,sg_1669c905c2882ce2,2,0.4372110371712468
unet25d,BRATS_230,t1+t2+flair,sg_1669c905c2882ce2,3,0.4974751945671358
unet25d,BRATS_230,t1ce,sg_1669c905c2882ce2,1,0.10153982039209052
unet25d,BRATS_230,t1ce+flair,sg_1669c905c2882ce2,2,0.49795631746622776
unet25d,BRATS_230,t1ce+t2,sg_1669c905c2882ce2,2,0.6052540140158433
unet25d,BRATS_230,t1ce+t2+flair,sg_1669c905c2882ce2,3,0.7635984433312206
unet25d,BRATS_230,t2,sg_1669c905c2882ce2,1,0.3700830557081059
unet25d,BRATS_230,t2+flair,sg_1669c905c2882ce2,2,0.5006763095155354
unet25d,BRATS_258,flair,sg_9568e8757c7f7a03,1,0.5983408059996865
unet25d,BRATS_258,t1,sg_9568e8757c7f7a03,1,0.027373876708765885
unet25d,BRATS_258,t1+flair,sg_9568e8757c7f7a03,2,0.5983053089331488
unet25d,BRATS_258,t1+t1ce,sg_9568e8757c7f7a03,2,0.7204614366670891
unet25d,BRATS_258,t1+t1ce+flair,sg_9568e8757c7f7a03,3,0.9098021394174155
unet25d,BRATS_258,t1+t1ce+t2,sg_9568e8757c7f7a03,3,0.8777749701155974
unet25d,BRATS_258,t1+t1ce+t2+flair,sg_9568e8757c7f7a03,4,0.9184425410256645
unet25d,BRATS_258,t1+t2,sg_9568e8757c7f7a03,2,0.5948041299319362
unet25d,BRATS_258,t1+t2+flair,sg_9568e8757c7f7a03,3,0.5917803623445357
unet25d,BRATS_258,t1ce,sg_9568e8757c7f7a03,1,0.6700667018638843
unet25d,BRATS_258,t1ce+flair,sg_9568e8757c7f7a03,2,0.9024409583441888
unet25d,BRATS_258,t1ce+t2,sg_9568e8757c7f7a03,2,0.8495337349524009
unet25d,BRATS_258,t1ce+t2+flair,sg_9568e8757c7f7a03,3,0.9167918102516817
unet25d,BRATS_258,t2,sg_9568e8757c7f7a03,1,0.41900453347299454
unet25d,BRATS_258,t2+flair,sg_9568e8757c7f7a03,2,0.6069913813451061
unet25d,BRATS_324,flair,sg_dbb5dd7d7605593e,1,0.34316957049172886
unet25d,BRATS_324,t1,sg_dbb5dd7d7605593e,1,0.2162920789433415
unet25d,BRATS_324,t1+flair,sg_dbb5dd7d7605593e,2,0.3696087864034301
unet25d,BRATS_324,t1+t1ce,sg_dbb5dd7d7605593e,2,0.5251532943880943
unet25d,BRATS_324,t1+t1ce+flair,sg_dbb5dd7d7605593e,3,0.7428550933061279
unet25d,BRATS_324,t1+t1ce+t2,sg_dbb5dd7d7605593e,3,0.6292506895064958
unet25d,BRATS_324,t1+t1ce+t2+flair,sg_dbb5dd7d7605593e,4,0.7745570864133217
unet25d,BRATS_324,t1+t2,sg_dbb5dd7d7605593e,2,0.2948224421137989
unet25d,BRATS_324,t1+t2+flair,sg_dbb5dd7d7605593e,3,0.40531058429918015
unet25d,BRATS_324,t1ce,sg_dbb5dd7d7605593e,1,0.46323330419231173
unet25d,BRATS_324,t1ce+flair,sg_dbb5dd7d7605593e,2,0.7518085937336673
unet25d,BRATS_324,t1ce+t2,sg_dbb5dd7d7605593e,2,0.6038905484095588
unet25d,BRATS_324,t1ce+t2+flair,sg_dbb5dd7d7605593e,3,0.7785005799393142
unet25d,BRATS_324,t2,sg_dbb5dd7d7605593e,1,0.25195218369459854
unet25d,BRATS_324,t2+flair,sg_dbb5dd7d7605593e,2,0.3961917811391333
unet25d,BRATS_335,flair,sg_1dd2f970abd2e8ef,1,0.553396047607481
unet25d,BRATS_335,t1,sg_1dd2f970abd2e8ef,1,0.3514099697283672
unet25d,BRATS_335,t1+flair,sg_1dd2f970abd2e8ef,2,0.5627600847068781
unet25d,BRATS_335,t1+t1ce,sg_1dd2f970abd2e8ef,2,0.6578744354151295
unet25d,BRATS_335,t1+t1ce+flair,sg_1dd2f970abd2e8ef,3,0.8092965271710023
unet25d,BRATS_335,t1+t1ce+t2,sg_1dd2f970abd2e8ef,3,0.7803871613422952
unet25d,BRATS_335,t1+t1ce+t2+flair,sg_1dd2f970abd2e8ef,4,0.8145440072805977
unet25d,BRATS_335,t1+t2,sg_1dd2f970abd2e8ef,2,0.5519716166314903
unet25d,BRATS_335,t1+t2+flair,sg_1dd2f970abd2e8ef,3,0.5824043521588506
unet25d,BRATS_335,t1ce,sg_1dd2f970abd2e8ef,1,0.6717806992846218
unet25d,BRATS_335,t1ce+flair,sg_1dd2f970abd2e8ef,2,0.8186099783546664
unet25d,BRATS_335,t1ce+t2,sg_1dd2f970abd2e8ef,2,0.7768607633538774
unet25d,BRATS_335,t1ce+t2+flair,sg_1dd2f970abd2e8ef,3,0.8190215237535874
unet25d,BRATS_335,t2,sg_1dd2f970abd2e8ef,1,0.5417769364911958
unet25d,BRATS_335,t2+flair,sg_1dd2f970abd2e8ef,2,0.5579198019262391
unet25d,BRATS_338,flair,sg_602726c0ba192496,1,0.3053631561008329
unet25d,BRATS_338,t1,sg_602726c0ba192496,1,0.07494648512628373
unet25d,BRATS_338,t1+flair,sg_602726c0ba192496,2,0.33594428663938825
unet25d,BRATS_338,t1+t1ce,sg_602726c0ba192496,2,0.1569794388912388
unet25d,BRATS_338,t1+t1ce+flair,sg_602726c0ba192496,3,0.6752204757886192
unet25d,BRATS_338,t1+t1ce+t2,sg_602726c0ba192496,3,0.4084417803387923
unet25d,BRATS_338,t1+t1ce+t2+flair,sg_602726c0ba192496,4,0.6065084698824513
unet25d,BRATS_338,t1+t2,sg_602726c0ba192496,2,0.23937300940472803
unet25d,BRATS_338,t1+t2+flair,sg_602726c0ba192496,3,0.34030197695356496
unet25d,BRATS_338,t1ce,sg_602726c0ba192496,1,0.1903549674822398
unet25d,BRATS_338,t1ce+flair,sg_602726c0ba192496,2,0.6662771238638087
unet25d,BRATS_338,t1ce+t2,sg_602726c0ba192496,2,0.37572280296363053
unet25d,BRATS_338,t1ce+t2+flair,sg_602726c0ba192496,3,0.5911788959509163
unet25d,BRATS_338,t2,sg_602726c0ba192496,1,0.1895775134172922
unet25d,BRATS_338,t2+flair,sg_602726c0ba192496,2,0.30458891604909294
unet25d,BRATS_367,flair,sg_a46b5f5bbd1aae60,1,0.6718995083574245
unet25d,BRATS_367,t1,sg_a46b5f5bbd1aae60,1,0.15734206861383307
unet25d,BRATS_367,t1+flair,sg_a46b5f5bbd1aae60,2,0.6861730227633465
unet25d,BRATS_367,t1+t1ce,sg_a46b5f5bbd1aae60,2,0.7674550187508878
unet25d,BRATS_367,t1+t1ce+flair,sg_a46b5f5bbd1aae60,3,0.8250533255381877
unet25d,BRATS_367,t1+t1ce+t2,sg_a46b5f5bbd1aae60,3,0.8455762839227493
unet25d,BRATS_367,t1+t1ce+t2+flair,sg_a46b5f5bbd1aae60,4,0.8114526579034758
unet25d,BRATS_367,t1+t2,sg_a46b5f5bbd1aae60,2,0.5841134715033007
unet25d,BRATS_367,t1+t2+flair,sg_a46b5f5bbd1aae60,3,0.6872394580564961
unet25d,BRATS_367,t1ce,sg_a46b5f5bbd1aae60,1,0.7462194576909754
unet25d,BRATS_367,t1ce+flair,sg_a46b5f5bbd1aae60,2,0.8379340439539691
unet25d,BRATS_367,t1ce+t2,sg_a46b5f5bbd1aae60,2,0.8698628085050366
unet25d,BRATS_367,t1ce+t2+flair,sg_a46b5f5bbd1aae60,3,0.8710033543405293
