group_id,qmmf,hemis,unet25d,no_quality,no_variance,no_max,no_consistency,shuffled_quality,matched_moment_fusion
sg_3b44f65ab67602cc,0.7973802043983007,0.5697888195033047,0.7959490880812194,0.7427655715270345,0.7432499402879866,0.7828610562480485,0.7588036190993556,0.8267293719148383,0.7588946351837924
sg_3deae33bd61113ad,0.8275753879139413,0.7623694974447295,0.8227900718586193,0.8611206448794554,0.8620488415932192,0.8388592698489797,0.8168874398916737,0.8477628095498448,0.8344812848866061
sg_4271128070862d7b,0.9085365678189496,0.8767300088096247,0.9379544904355747,0.9152663059801229,0.9096602103033173,0.9091023458962415,0.9100134737916936,0.9119033991826822,0.9131036458894519
sg_4634c4d061d30852,0.8926663395585198,0.8102748289179984,0.9014045731216335,0.9059160450905619,0.9008607889059069,0.8944702360009273,0.8872120733686676,0.8935891206055936,0.8945704270507532
sg_46b6c66765483f24,0.8504151908758267,0.7634340930441574,0.8389585416871176,0.8748648179224535,0.8559440476698627,0.8686847197811352,0.8519479583503395,0.8282482762028901,0.8249946196686118
sg_482440ccbb01f4b6,0.8587495328873076,0.7711455412827923,0.855746362124791,0.8641133853487576,0.8578541136011623,0.8586732867516222,0.857500405863266,0.8508889285967938,0.8556948723171113
sg_56808505899f20c6,0.6601823056841752,0.4736768564059421,0.641093616919161,0.6436053184064783,0.6591514338906836,0.6574728942243757,0.6550825004066805,0.6386663776576307,0.6408038157112876
sg_59b0ddbe83debbeb,0.8896172412140879,0.8343592660193188,0.888739388289356,0.8973323627163432,0.8976612101207018,0.9006612796163116,0.893348134857761,0.90178871518235,0.9109058155677194
sg_602726c0ba192496,0.7354961134951266,0.6293840495816402,0.6065084698824513,0.7287037528590053,0.7372107208920539,0.6690687488206422,0.7133008890138871,0.7039264373504106,0.6999279677386179
sg_68bdb7a39259fbb9,0.7334806940306333,0.6567662145922312,0.7429439134532794,0.7442374330379655,0.7376229551675733,0.7296694389320708,0.7354390165868736,0.7293176708448886,0.7539385530969565
sg_6e037dcf2717c090,0.8943631228927996,0.7484518845266376,0.9209171882667117,0.8891926041106881,0.8900482932341602,0.8923599068596954,0.8980173310810261,0.8881421955530856,0.8809844735742044
