model,case_id,t1,t1ce,t2,flair,efficiency_gap,full_value
unet25d,BRATS_413,0.10979975039800023,0.30208302466816844,0.17907549393806868,0.18602544330670653,-1.1102230246251565e-16,0.776983712310944
unet25d,BRATS_430,0.06457678491381866,0.4669965445989054,0.19202293964004172,0.03364553663664182,0.0,0.7572418057894076
unet25d,BRATS_441,0.0872590688030715,0.41232253747629877,0.13607193241354534,0.19833603785168866,-1.1102230246251565e-16,0.8339895765446044
unet25d,BRATS_484,0.1547903917334881,0.35069744921580537,0.19532178957789276,0.18892670536351036,-1.1102230246251565e-16,0.8897363358906967
no_quality,BRATS_021,0.1702114670291991,0.13700541121420184,0.1823776724820153,0.22632213664474485,0.0,0.7159166873701611
no_quality,BRATS_111,0.11965504165093874,0.3714720916832027,0.16606940590018762,0.2575668207608802,0.0,0.9147633599952093
no_quality,BRATS_172,0.1633013857436135,0.37142866220061566,0.20459151786463103,0.20375068920913453,0.0,0.9430722550179947
no_quality,BRATS_219,0.14534992294280374,0.3902455443679133,0.17664028930939846,0.19368028847044638,0.0,0.9059160450905619
no_quality,BRATS_230,0.10620990692260415,0.2380803393680997,0.24008331298667526,0.16945433046670458,0.0,0.7538278897440837
no_quality,BRATS_258,0.022506385913752175,0.43979838794731896,0.1797483312190703,0.26611975888965717,-1.1102230246251565e-16,0.9081728639697987
no_quality,BRATS_324,0.057777718796681435,0.4430120909664462,0.15768340063415107,0.13586258283680863,-1.1102230246251565e-16,0.7943357932340874
no_quality,BRATS_335,0.10661282691672062,0.31083187864199824,0.1984583151183581,0.22144854700176522,0.0,0.8373515676788422
no_quality,BRATS_338,0.061481643148692346,0.3002376889652925,0.12378183925089711,0.24320258149412338,0.0,0.7287037528590053
no_quality,BRATS_367,0.10197316652951448,0.3302014603265086,0.1823784632913045,0.2401665462202269,0.0,0.8547196363675544
no_quality,BRATS_369,0.15948050419758375,0.3126010213139424,0.20779881611475284,0.19498447629617444,-1.1102230246251565e-16,0.8748648179224535
no_quality,BRATS_404,0.029174104315469608,0.31680894716128893,0.24782847247885464,0.2076816706852558,0.0,0.801493194640869
no_quality,BRATS_413,0.10471525957714825,0.2832252213793415,0.16842129331130173,0.17921926700475804,0.0,0.7355810412725495
no_quality,BRATS_430,0.11438311882774123,0.3595960195880282,0.19283519528395482,0.14177916397677442,0.0,0.8085934976764987
no_quality,BRATS_441,0.09551141842173279,0.4079264740501638,0.17202104437294216,0.1611092182442931,-1.1102230246251565e-16,0.836568155089132
no_quality,BRATS_484,0.15485979821975734,0.3085434806855947,0.17292545112460206,0.26230490909217863,0.0,0.8986336391221327
no_variance,BRATS_021,0.11536672185806239,0.14418797806126704,0.1700847200371542,0.28889790740609556,-1.1102230246251565e-16,0.7185373273625792
no_variance,BRATS_111,0.1310127713667073,0.41785577682880937,0.13241516489582666,0.23598492672679072,-1.1102230246251565e-16,0.9172686398181341
no_variance,BRATS_172,0.15542318974155656,0.3891686546343713,0.19286147085615857,0.1949554199526513,0.0,0.9324087351847377
no_variance,BRATS_219,0.17591035119556353,0.38094123303716065,0.14537526783002613,0.19863393684315667,1.1102230246251565e-16,0.9008607889059069
no_variance,BRATS_230,0.120833864042498,0.32823946920532204,0.2095650441260644,0.12754631820956905,0.0,0.7861846955834535
no_variance,BRATS_258,0.026908640660472594,0.47191005819365467,0.1642543542551599,0.2500329502639079,0.0,0.9131060033731951
no_variance,BRATS_324,0.06597498148737868,0.42696237025497286,0.1281934563330306,0.15064741266850815,0.0,0.7717782207438902
no_variance,BRATS_335,0.0994156279498425,0.3489017433636218,0.17932509022186544,0.20930131906176852,0.0,0.8369437805970983
no_variance,BRATS_338,0.06764320658720131,0.2560134868314704,0.15159169238204206,0.26196233509134,-1.1102230246251565e-16,0.7372107208920539
no_variance,BRATS_367,0.11263071454113711,0.36233887559812383,0.16248861485073987,0.22177746129976791,0.0,0.8592356662897688
no_variance,BRATS_369,0.15823252276099592,0.2998794564815668,0.2118099597139903,0.18602210871330968,0.0,0.8559440476698627
no_variance,BRATS_404,0.04441100476633897,0.2782651562191018,0.2565158507655867,0.23965936956863285,0.0,0.8188513813196603
no_variance,BRATS_413,0.1417925933212721,0.3144523101528296,0.12224397606484366,0.15615392204354742,0.0,0.7346428015824927
no_variance,BRATS_430,0.09720956643276982,0.44686160428376215,0.1450179397590783,0.12654396931629475,0.0,0.815633079791905
no_variance,BRATS_441,0.11536601561384346,0.4251083823408077,0.15099967560471436,0.15075629751806963,-1.1102230246251565e-16,0.8422303710774353
no_variance,BRATS_484,0.16958248338560677,0.3529823107171923,0.14246426956601227,0.21802240593873207,0.0,0.8830514696075434
no_max,BRATS_021,0.14794266862540173,0.15263021135576985,0.2344318477934973,0.21903534595037158,0.0,0.7540400737250404
no_max,BRATS_111,0.10390059544659339,0.4026575304293425,0.16784448770273508,0.23076100231102284,0.0,0.9051636158896939
no_max,BRATS_172,0.15898587504525413,0.37265406638114007,0.1953483486766472,0.20770157986052254,0.0,0.934689869963564
no_max,BRATS_219,0.15832867058356245,0.37318616670478977,0.18172164744883915,0.181233751263736,0.0,0.8944702360009273
no_max,BRATS_230,0.09092114092187145,0.25406305265198803,0.22377012994753648,0.11932939298579329,0.0,0.6880837165071892
no_max,BRATS_258,0.01639536319532098,0.46917749661897795,0.16809857312720305,0.24186112218516967,0.0,0.8955325551266716
no_max,BRATS_324,0.047595465056665044,0.436257096512559,0.12180993362849941,0.15917475188552901,0.0,0.7648372470832525
no_max,BRATS_335,0.1083968169703236,0.3085393844175056,0.1957161554588586,0.2202338429694929,0.0,0.8328861998161807
no_max,BRATS_338,0.026947282286999295,0.265361792247411,0.14289811644460212,0.23386155784162968,0.0,0.6690687488206422
no_max,BRATS_367,0.09000878686347326,0.3718548157745295,0.1596944693366953,0.23362438301633545,1.1102230246251565e-16,0.8551824549910334
no_max,BRATS_369,0.16599981577494696,0.29675736264332386,0.21138226972161991,0.1945452716412444,0.0,0.8686847197811352
no_max,BRATS_404,0.04379983453926089,0.1998776246762572,0.3181064877850238,0.2564550797694436,0.0,0.8182390267699855
no_max,BRATS_413,0.08161089266399126,0.31605453852708826,0.16219441360267048,0.20499944907343065,0.0,0.7648592938671807
no_max,BRATS_430,0.092711457983575,0.4603052309375162,0.17600049116109234,0.08276792052477239,-1.1102230246251565e-16,0.811785100606956
no_max,BRATS_441,0.10641472654092755,0.3909776588028514,0.17287561142813113,0.1681554334177801,1.1102230246251565e-16,0.8384234301896901
no_max,BRATS_484,0.16044327787037668,0.3473574763996904,0.1628751956667339,0.2113516181287418,-1.1102230246251565e-16,0.8820275680655428
no_consistency,BRATS_021,0.1320092807873439,0.1665230373183598,0.1682787282108609,0.23801549177644482,0.0,0.7048265380930094
no_consistency,BRATS_111,0.12878449231561595,0.3957353113860351,0.14308691392903583,0.2407665069944385,0.0,0.9083732246251254
no_consistency,BRATS_172,0.1672246707967512,0.37525189146754745,0.19186947779177424,0.19619537267276563,1.1102230246251565e-16,0.9305414127288384
no_consistency,BRATS_219,0.17198149605118063,0.36898069005843187,0.15953181853045123,0.1867180687286038,-1.1102230246251565e-16,0.8872120733686676
no_consistency,BRATS_230,0.10990541541493133,0.20939026391094523,0.23263975615102636,0.1254121741790708,0.0,0.6773476096559737
no_consistency,BRATS_258,0.0265665038763785,0.44560289094035144,0.18407355815729334,0.23857127310169604,0.0,0.8948142260757194
no_consistency,BRATS_324,0.04949948731160267,0.43426688257832785,0.13440179754174042,0.17023600167119132,0.0,0.7884041691028623
no_consistency,BRATS_335,0.11424145979017296,0.31899458671659875,0.17985835778061254,0.21607348186890282,0.0,0.8291678861562871
no_consistency,BRATS_338,0.0550211770713841,0.30758214503535575,0.11826143505614467,0.23243613185100254,-1.1102230246251565e-16,0.7133008890138871
no_consistency,BRATS_367,0.09873763255308642,0.36690179969826153,0.1672272455814775,0.22137839913386123,1.1102230246251565e-16,0.8542450769666866
no_consistency,BRATS_369,0.1522514074299598,0.30551866420451695,0.21063627295783038,0.18354161375803252,0.0,0.8519479583503397
no_consistency,BRATS_404,0.02990532280352217,0.283298636285239,0.2940241770491394,0.2181485580926763,1.1102230246251565e-16,0.8253766942305768
no_consistency,BRATS_413,0.07736874786026358,0.28241748044790516,0.14359729416097577,0.24829180045465507,1.1102230246251565e-16,0.7516753229237995
no_consistency,BRATS_430,0.08181646502436526,0.4362084096632668,0.14937250645656772,0.1290101406832581,0.0,0.7964075218274579
no_consistency,BRATS_441,0.11323804744002944,0.4100548564523818,0.1595920849238542,0.16185641700743886,0.0,0.8447414058237044
no_consistency,BRATS_484,0.16254238171141466,0.3314007798232791,0.18271615206567673,0.19624728340689765,1.1102230246251565e-16,0.872906597007268
shuffled_quality,BRATS_021,0.1377467753395832,0.15251639083641938,0.19737868466902336,0.2648702884061108,0.0,0.7525121392511368
shuffled_quality,BRATS_111,0.1254854364241545,0.3906383685161995,0.15665415274256536,0.23426390244245546,0.0,0.9070418601253748
shuffled_quality,BRATS_172,0.1599194017608349,0.377037549836206,0.19888494522737102,0.19807324128939993,0.0,0.9339151381138119
shuffled_quality,BRATS_219,0.17569664924081724,0.3565142214770022,0.16275890006812013,0.1986193498196543,0.0,0.8935891206055938
shuffled_quality,BRATS_230,0.10356607279195754,0.2211851641333452,0.1840065694861381,0.12783509066505125,0.0,0.6365928970764921
shuffled_quality,BRATS_258,0.029029875860346117,0.44465263303837843,0.16248622065707405,0.23770655404960148,0.0,0.8738752836054001
shuffled_quality,BRATS_324,0.06031002269529663,0.46403502446499467,0.11786816162393812,0.15551800102643956,0.0,0.797731209810669
shuffled_quality,BRATS_335,0.10767868225856242,0.3189828441591854,0.1813649945185471,0.2239046108142476,-1.1102230246251565e-16,0.8319311317505426
shuffled_quality,BRATS_338,0.05652262249039485,0.29397768320792217,0.12649672318774197,0.2269294084643518,1.1102230246251565e-16,0.7039264373504107
shuffled_quality,BRATS_367,0.11184696503844749,0.3717758550738473,0.1580361590101583,0.2158638522139118,0.0,0.8575228313363649
shuffled_quality,BRATS_369,0.15557528752916672,0.2948983474918895,0.21046788261410673,0.16730675856772714,0.0,0.8282482762028901
shuffled_quality,BRATS_404,0.04069073305235057,0.19327880244632611,0.3125813840647106,0.2253904313391114,0.0,0.7719413509024987
shuffled_quality,BRATS_413,0.08321390363987373,0.3892412251953693,0.14653020281666235,0.2110751393583113,0.0,0.8300604710102166
shuffled_quality,BRATS_430,0.09270816825769998,0.43149273310429276,0.13585920091670503,0.12725984327900952,1.1102230246251565e-16,0.7873199455577072
shuffled_quality,BRATS_441,0.11448032068158681,0.41287439422406236,0.15362083045473304,0.15956590343685673,0.0,0.8405414487972389
shuffled_quality,BRATS_484,0.16160798608981497,0.346084813343571,0.19016421649462387,0.19826056776309386,0.0,0.8961175836911037
matched_moment_fusion,BRATS_021,0.16330542770793965,0.14286193308054287,0.21410191746961474,0.23343728525685464,0.0,0.7537065635149519
matched_moment_fusion,BRATS_111,0.15254747833213403,0.3877983922534775,0.14360502800773658,0.23022317973643863,-1.1102230246251565e-16,0.9141740783297868
matched_moment_fusion,BRATS_172,0.1597199903973999,0.3778559890621104,0.18917432918638954,0.21190504276689925,0.0,0.9386553514127991
matched_moment_fusion,BRATS_219,0.16025650218434315,0.3804936347224685,0.16811039883501913,0.18570989130892246,1.1102230246251565e-16,0.8945704270507532
matched_moment_fusion,BRATS_230,0.1077296562220414,0.20317893389082384,0.1699801851338618,0.11221921955479892,0.0,0.593107994801526
matched_moment_fusion,BRATS_258,0.03381088206103292,0.4570544407745175,0.15854004319174655,0.23105944228746203,0.0,0.880464808314759
matched_moment_fusion,BRATS_324,0.06384608786679954,0.4831471037236403,0.1211763119733989,0.12412105079354466,-1.1102230246251565e-16,0.7922905543573835
matched_moment_fusion,BRATS_335,0.11940800675720757,0.31694043209997946,0.1863091475823731,0.21452763763098864,0.0,0.8371852240705487
matched_moment_fusion,BRATS_338,0.07244485250850455,0.3041198803101499,0.11692648261607022,0.2064367523038932,0.0,0.6999279677386179
matched_moment_fusion,BRATS_367,0.11982255763684035,0.3761971110972,0.17181034977617937,0.20591876374289178,0.0,0.8737487822531115
matched_moment_fusion,BRATS_369,0.14701086139364497,0.29929177215052405,0.20821640438386868,0.17047558174057403,1.1102230246251565e-16,0.8249946196686117
matched_moment_fusion,BRATS_404,0.040887478367729574,0.27942802928373967,0.23466572043559486,0.20576930025850168,0.0,0.7607505283455658
matched_moment_fusion,BRATS_413,0.0965252538377626,0.37073474168381676,0.10631665698264155,0.18578638950336504,0.0,0.759363042007586
matched_moment_fusion,BRATS_430,0.09173700921580578,0.46171111618228955,0.15958748220369876,0.10341870430745624,0.0,0.8164543119092503
matched_moment_fusion,BRATS_441,0.11289329537193508,0.4137488016455858,0.15490480280113705,0.15238957732014827,0.0,0.8339364771388063
matched_moment_fusion,BRATS_484,0.16112744091863432,0.3366947217532508,0.16843307188638423,0.22971208361426726,0.0,0.8959673181725366
