case_id,t1,t1ce,t2,flair,efficiency_gap,full_value,model,seed
BRATS_092,0.12488833965516309,0.14160818885416754,0.15231953232436057,0.12746906820182463,0.0,0.5462851290355158,hemis,43
BRATS_097,0.04219461920278345,0.3455734981488653,0.23939919227769343,0.24892860059002261,1.1102230246251565e-16,0.8760959102193647,hemis,43
BRATS_116,0.08794857739502157,0.1344877456848935,0.13278150293228766,0.19619064854794407,0.0,0.5514084745601469,hemis,43
BRATS_119,0.03692714338003863,0.1955124183041268,0.12340797338712746,0.19851901927489446,0.0,0.5543665543461873,hemis,43
BRATS_135,0.06624986646046821,0.13665421994035604,0.27563525281073453,0.10694530202839544,0.0,0.5854846412399543,hemis,43
BRATS_143,0.16578618329267986,0.1699393247533115,0.18130305135287655,0.1264375792732046,0.0,0.6434661386720725,hemis,43
BRATS_144,0.09188806543381847,0.20743453108364446,0.09214810147842875,0.18135727390259546,-1.1102230246251565e-16,0.5728279718984872,hemis,43
BRATS_160,0.10793173930467048,0.277496800616121,0.038071641870094486,0.22896673376221852,-1.1102230246251565e-16,0.6524669155531045,hemis,43
BRATS_163,0.17835647844544136,0.22274442789016144,0.17033670338595225,0.09849290601034381,0.0,0.6699305157318989,hemis,43
BRATS_170,0.0966130872852478,0.05953717977018738,0.22534557995107532,0.08039656095072086,0.0,0.46189240795723135,hemis,43
BRATS_190,0.03034745341585771,0.26380203058801976,0.2215659154146209,0.26128297260027517,0.0,0.7769983720187735,hemis,43
BRATS_194,0.09462834369359481,0.13791830715916922,0.19195202222100627,0.07105429490184295,0.0,0.49555296797561327,hemis,43
BRATS_197,0.043769728478062195,0.15753449026294222,0.12827118930707737,0.11442337638690157,0.0,0.44399878443498336,hemis,43
BRATS_228,0.11144508573314652,0.23734030440996648,0.1865508065284384,0.23900622489321774,0.0,0.7743424215647692,hemis,43
BRATS_234,0.047271487956852806,0.47180832623408275,0.12482959262169008,0.1941356908095892,-1.1102230246251565e-16,0.8380450976222149,hemis,43
BRATS_259,0.02439459666221664,0.004471385375552622,0.1427879018959839,0.14470504214293245,0.0,0.3163589260766856,hemis,43
BRATS_268,0.1146073132220222,0.12871218911407262,0.09879083981253392,0.1487858495266718,0.0,0.4908961916753005,hemis,43
BRATS_273,-0.056497884634417704,0.31690492461252107,0.20900144869164933,0.2908701194117357,0.0,0.7602786080814884,hemis,43
BRATS_278,0.010961275063232578,0.3624415198768639,0.013426314881569947,0.2253050792308272,0.0,0.6121341890524936,hemis,43
BRATS_285,0.25771560218110656,0.25538461994337863,0.09745237363726236,0.011789822060800682,0.0,0.6223424178225483,hemis,43
BRATS_298,0.05407092943334372,0.3802987542776815,0.1517889073434461,0.19061040763278392,0.0,0.7767689986872552,hemis,43
BRATS_302,0.06672797023235648,0.15821585402568908,0.26491730013438547,0.09370022193603253,0.0,0.5835613463284636,hemis,43
BRATS_304,0.04122240514402906,0.30081556676609095,0.1287874697666262,0.21976480151440408,0.0,0.6905902431911503,hemis,43
BRATS_306,0.11710422784705161,0.29592007962711053,0.19116754532245728,0.21112546687854636,0.0,0.8153173196751657,hemis,43
BRATS_307,0.07028997489146278,0.1553762770947508,0.22420493656654453,0.23349355600232877,0.0,0.6833647445550869,hemis,43
BRATS_318,0.14594661119822933,0.28935417924591283,0.1877814842198775,0.2128235118338228,1.1102230246251565e-16,0.8359057864978424,hemis,43
BRATS_322,0.035778709446553474,0.20771888038524233,0.13660001816593456,0.2475237301371598,0.0,0.6276213381348902,hemis,43
BRATS_325,0.05836781428542395,0.3292832747147674,0.20250220713683623,0.19843432625928795,0.0,0.7885876223963155,hemis,43
BRATS_326,0.016855392582997192,0.30106727824058777,0.09650058512217359,0.32366410843411,0.0,0.7380873643798685,hemis,43
BRATS_327,0.07219022907313578,0.40653380380332726,0.1770615432811905,0.1899180545857701,0.0,0.8457036307434237,hemis,43
BRATS_336,0.11274834881844048,0.35110834485331766,0.12730980972077838,0.24147118832017062,1.1102230246251565e-16,0.8326376917127071,hemis,43
BRATS_342,-0.062351387073297515,0.03250871495355445,0.21159619513675693,0.4310720030231674,0.0,0.6128255260401813,hemis,43
BRATS_348,0.06774662403974512,0.3439493580286991,0.13965213040110036,0.2863387943613879,1.1102230246251565e-16,0.8376869068309324,hemis,43
BRATS_354,0.0775568377210613,0.2768246023845934,0.21845986842622075,0.26563289837937554,0.0,0.838474206911251,hemis,43
BRATS_358,0.1011004393367328,0.21070038745296002,0.15563983139990725,0.23183394020283501,0.0,0.6992745983924351,hemis,43
BRATS_360,0.16055623634804997,0.3383774785052804,0.09604839010071986,0.1390834878257072,0.0,0.7340655927797575,hemis,43
BRATS_374,0.13440366259863978,0.32224340896870785,0.12020374429963751,0.20467345013829757,-1.1102230246251565e-16,0.7815242660052828,hemis,43
BRATS_384,0.11079249089954105,0.28856684634100305,0.13602645105575698,0.16882360119406128,0.0,0.7042093894903624,hemis,43
BRATS_391,0.09499272091038985,0.367394352423728,0.18611903936533683,0.14803311781356535,0.0,0.79653923051302,hemis,43
BRATS_393,0.044241052948462894,0.3653316220550248,0.21708268145455142,0.21418117255145494,0.0,0.840836529009494,hemis,43
BRATS_396,0.07452755780070916,0.2637534719872741,0.24562900475917812,0.24148422034305964,0.0,0.825394254890221,hemis,43
BRATS_403,0.0756797042469913,0.29836046984780135,0.225797296808557,0.1520196122845421,0.0,0.7518570831878918,hemis,43
BRATS_414,0.14727321832954235,0.20904201099520456,0.20005864205212953,0.22971159176030773,1.1102230246251565e-16,0.7860854631371841,hemis,43
BRATS_475,-0.00021755779149684046,0.22088355061420492,0.2317039630805616,0.28605080665903715,0.0,0.7384207625623068,hemis,43
BRATS_023,0.00985889464103202,0.13037072664345284,0.1788134053061394,0.2050227453617296,-1.1102230246251565e-16,0.5240657719523539,hemis,44
BRATS_027,0.15874074800612473,0.13863108988017403,0.22513060928243098,0.261960775560096,0.0,0.7844632227288257,hemis,44
BRATS_034,0.12039881986694502,0.11981845141317267,0.1680970896796386,0.17531590060303093,0.0,0.5836302615627872,hemis,44
BRATS_059,0.10044898840924059,0.3158105170600163,0.18043845074338824,0.2191885240494755,0.0,0.8158864802621206,hemis,44
BRATS_062,0.08987901569249261,0.1816256199936816,0.1169975635340633,0.14586735882608182,0.0,0.5343695580463194,hemis,44
BRATS_066,0.13816401689613053,0.2562007608361492,0.05052308339806026,0.05065805578365205,0.0,0.495545916913992,hemis,44
BRATS_076,0.13639009091756543,0.1570968461966261,0.16078997138174717,0.14522229497856806,1.1102230246251565e-16,0.5994992034745067,hemis,44
BRATS_092,0.108292348488855,0.13355193124297607,0.1504116758045373,0.12001254803176493,0.0,0.5122685035681332,hemis,44
BRATS_097,0.043923446112375766,0.3526606903627437,0.25290960542145335,0.22482078772859287,1.1102230246251565e-16,0.8743145296251656,hemis,44
BRATS_116,0.1237550286367928,0.1698393849663536,0.09775317745000386,0.1705972519516231,0.0,0.5619448430047733,hemis,44
BRATS_119,0.026909232559768865,0.1849042673867554,0.1561986051306952,0.19439910071735123,0.0,0.5624112057945707,hemis,44
BRATS_135,0.07161242429773837,0.17256691666934446,0.22691257658472952,0.09418876706197589,0.0,0.5652806846137882,hemis,44
BRATS_143,0.15603783113308364,0.20488631860027182,0.16012206734449552,0.12397381577168842,1.1102230246251565e-16,0.6450200328495393,hemis,44
BRATS_144,0.0468134491880364,0.20057699776303592,0.14255612856932204,0.17880371277285867,0.0,0.568750288293253,hemis,44
BRATS_160,0.13295721492756266,0.3100719538140564,0.030389076679508437,0.19921238738320446,0.0,0.6726306328043319,hemis,44
BRATS_163,0.16962692019536663,0.22920210806560032,0.19179092930687502,0.06791109696746699,-1.1102230246251565e-16,0.658531054535309,hemis,44
BRATS_170,0.08611259746099188,0.1039990500185738,0.20246481709023428,0.0687117045606449,0.0,0.4612881691304449,hemis,44
BRATS_190,0.05665655958797077,0.27373100793684924,0.20818498005904926,0.24419395430041166,0.0,0.7827665018842809,hemis,44
BRATS_194,0.07707370682558605,0.11676351197877365,0.20183027052483543,0.0765200008690888,0.0,0.47218749019828393,hemis,44
BRATS_197,0.07642167243263329,0.20114680480514224,0.06369271172719118,0.1317366080754631,5.551115123125783e-17,0.47299779704042977,hemis,44
BRATS_228,0.12754664837796859,0.23762938471785636,0.19434042765579757,0.1743138666263128,0.0,0.7338303273779353,hemis,44
BRATS_234,0.08351207871391175,0.4231549039487962,0.17855349412549695,0.18115503673408564,1.1102230246251565e-16,0.8663755135222905,hemis,44
BRATS_259,0.06835502886014205,0.051661561040040334,0.1242583075911974,0.11676653963938882,0.0,0.3610414371307686,hemis,44
BRATS_268,0.11530559210302069,0.13127169816573717,0.11450673048572059,0.13151132028688164,0.0,0.4925953410413601,hemis,44
BRATS_273,-0.02283554362446208,0.36745313960744336,0.2001369721418015,0.24372830313573385,0.0,0.7884828712605166,hemis,44
BRATS_278,0.04998293476335723,0.35134774894846277,0.12286061442346272,0.17541934708690257,0.0,0.6996106452221853,hemis,44
BRATS_285,0.2402293718074952,0.30325925299735634,0.1596964369195207,0.04009469675360403,1.1102230246251565e-16,0.7432797584779762,hemis,44
BRATS_298,0.11328320890917862,0.4100729629134201,0.134151808874428,0.15058147491409998,-1.1102230246251565e-16,0.8080894556111268,hemis,44
BRATS_302,0.08212132461145245,0.17346003605633392,0.22418339666998977,0.07223249830335451,0.0,0.5519972556411307,hemis,44
BRATS_304,0.051981896799276825,0.3155798143224583,0.13284792854216643,0.2188529261611476,0.0,0.7192625658250491,hemis,44
BRATS_306,0.1265381998682475,0.3414735090522532,0.17926484742183746,0.17060089150057547,-1.1102230246251565e-16,0.8178774478429137,hemis,44
BRATS_307,0.08931311299749271,0.19757881134463956,0.22201404840851954,0.1746176639832157,0.0,0.6835236367338675,hemis,44
BRATS_318,0.13201922473238806,0.30874462423188914,0.19463115541175574,0.197114950028107,-1.1102230246251565e-16,0.83250995440414,hemis,44
BRATS_322,0.06258129829976407,0.13439174764001097,0.20610721121221123,0.1951455395373892,0.0,0.5982257966893755,hemis,44
BRATS_325,0.08869955329108287,0.2565979926649351,0.21571217729381756,0.20343511346151458,0.0,0.7644448367113501,hemis,44
BRATS_326,0.02294283143660514,0.3005140988093008,0.09944308185879196,0.27396017295194747,-1.1102230246251565e-16,0.6968601850566455,hemis,44
BRATS_327,0.11087960046523186,0.39331485242402814,0.15862700256557793,0.16737386909252425,0.0,0.8301953245473622,hemis,44
BRATS_336,0.139185791614518,0.36197655658908745,0.1257550643914362,0.21418159452405985,0.0,0.8410990071191015,hemis,44
BRATS_342,-0.012141993475864506,0.0862345372045322,0.1280583460856299,0.427848808885924,0.0,0.6299996987002217,hemis,44
BRATS_348,0.11187242622767872,0.34512448879202395,0.1362470480067286,0.2643695431082339,0.0,0.8576135061346651,hemis,44
BRATS_354,0.1146631279331688,0.3086063512838373,0.18571157474058878,0.22349674164913758,0.0,0.8324777956067324,hemis,44
BRATS_358,0.10467065918171888,0.27955507921655554,0.15283532217864307,0.20799702862119518,0.0,0.7450580891981127,hemis,44
BRATS_360,0.13169775205665607,0.3170757512558882,0.14447254247525562,0.12440445498804442,0.0,0.7176505007758444,hemis,44
BRATS_374,0.1042810123825992,0.30703382221206993,0.1367091743362182,0.17624516393542475,0.0,0.7242691728663121,hemis,44
BRATS_384,0.12325117060961809,0.24858443592522317,0.14635359510345222,0.13672217060146147,0.0,0.6549113722397549,hemis,44
BRATS_391,0.0980866682664033,0.3742042002876821,0.21906593673371533,0.14222206600116752,0.0,0.8335788712889682,hemis,44
BRATS_393,0.06026398160644183,0.34088646355523905,0.2270829257612471,0.21522382579550625,0.0,0.8434571967184342,hemis,44
BRATS_396,0.10408051052593578,0.2598715150246109,0.23426607270626704,0.212084936577262,0.0,0.8103030348340757,hemis,44
BRATS_403,0.10845272641113311,0.33297204473624975,0.20469010697040135,0.12164290086300605,0.0,0.7677577789807902,hemis,44
BRATS_414,0.12133858273604317,0.2112083184683652,0.22510393618897567,0.22895693574235507,0.0,0.7866077731357392,hemis,44
BRATS_475,0.013780380990095018,0.2617791314342804,0.2084110926801921,0.2768177248234116,0.0,0.7607883299279791,hemis,44
BRATS_023,0.060830057224358886,0.16749799289866715,0.1859066798198222,0.19670919911079163,0.0,0.6109439290536398,qmmf,42
BRATS_027,0.12751364266582169,-0.0054370646428745645,0.27684454185509266,0.30608997215654693,0.0,0.7050110920345867,qmmf,42
BRATS_034,0.10649984615590286,0.08595768786315305,0.20542011127331616,0.16584241024779733,-1.1102230246251565e-16,0.5637200555401695,qmmf,42
BRATS_059,0.14191296736517933,0.31993475888980644,0.20746420265034418,0.21034284914950643,0.0,0.8796547780548364,qmmf,42
BRATS_062,0.06891711200270383,0.26323578458161534,0.1514665987570896,0.18614506035812953,0.0,0.6697645556995383,qmmf,42
BRATS_066,0.15425937166672354,0.2821666936008315,0.09771271086551389,0.1083255667967694,0.0,0.6424643429298383,qmmf,42
BRATS_076,0.1299324096156096,0.1844422378692311,0.1882040665976841,0.1658662798599941,0.0,0.6684449939425189,qmmf,42
BRATS_092,0.13259601228978718,0.14052568988991188,0.1172249661495347,0.16125836374526686,0.0,0.5516050320745006,qmmf,42
BRATS_097,0.09756923795932361,0.3979111820889527,0.20254035197160364,0.2150609311018508,0.0,0.9130817031217308,qmmf,42
BRATS_116,0.13088686489556095,0.14675856271382542,0.1592570481966582,0.1956861305032864,0.0,0.632588606309331,qmmf,42
BRATS_119,0.02792579841356267,0.19933710975932448,0.2127803628760551,0.21541244860211528,0.0,0.6554557196510575,qmmf,42
BRATS_135,0.09230512652171556,0.20381886292002993,0.2060317639611548,0.16786140673875793,0.0,0.6700171601416582,qmmf,42
BRATS_143,0.16244405841245066,0.22525220559491177,0.18712660410832382,0.14629000636049105,0.0,0.7211128744761773,qmmf,42
BRATS_144,-0.0009341954795457589,0.2837655983788796,0.20499353973302867,0.22819699969904078,0.0,0.7160219423314033,qmmf,42
BRATS_160,0.043345892840083534,0.3639751596954105,0.10074591805311135,0.24365648857589997,0.0,0.7517234591645053,qmmf,42
BRATS_163,0.18087932801228637,0.21342785514515658,0.21447685454839222,0.19173479608940408,0.0,0.8005188337952392,qmmf,42
BRATS_170,0.09779178450964555,0.04455597657299636,0.18968925609024878,0.14881045563935227,0.0,0.480847472812243,qmmf,42
BRATS_190,0.10415580211698855,0.33027493079780557,0.20461923920805714,0.2208123686496448,-1.1102230246251565e-16,0.8598623407724961,qmmf,42
BRATS_194,0.10799406615539918,0.17629065751435619,0.15930410595055786,0.1622158333469986,0.0,0.6058046629673118,qmmf,42
BRATS_197,0.0775109163788057,0.2383779947313941,0.10708371526175656,0.14475081439784904,0.0,0.5677234407698054,qmmf,42
BRATS_228,0.1824988777850056,0.34848834064853945,0.1471600345071979,0.1564244670415785,1.1102230246251565e-16,0.8345717199823214,qmmf,42
BRATS_234,0.11671157342994662,0.3917931315273279,0.19435565950085462,0.2341372301940072,0.0,0.9369975946521364,qmmf,42
BRATS_259,0.08112357476534557,0.05608223240435586,0.13461253123829803,0.1554859677742209,0.0,0.4273043061822204,qmmf,42
BRATS_268,0.11357549587546,0.1351252548628767,0.16453617633514855,0.12648037485133193,0.0,0.5397173019248171,qmmf,42
BRATS_273,0.060798594097319365,0.3736593442132843,0.24096197498695843,0.1995500544108559,-1.1102230246251565e-16,0.8749699677084181,qmmf,42
BRATS_278,0.043730172103009474,0.45891866661337166,0.02144034563622917,0.29636755311289115,-1.1102230246251565e-16,0.8204567374655015,qmmf,42
BRATS_285,0.19832475366946642,0.2509667968951598,0.2536936682117124,0.1247299759782865,0.0,0.8277151947546252,qmmf,42
BRATS_298,0.11414483953251496,0.48036910167191393,0.11806785349747814,0.15150366921676237,-1.1102230246251565e-16,0.8640854639186695,qmmf,42
BRATS_302,0.03943923432476751,0.4307403341829823,0.11553517365678158,0.1367222686750762,-1.1102230246251565e-16,0.7224370108396077,qmmf,42
BRATS_304,0.08892713825668372,0.4782009005303911,0.13157303267274947,0.13857040024284545,-1.1102230246251565e-16,0.8372714717026698,qmmf,42
BRATS_306,0.15246207921967414,0.3355199764834998,0.16868290388988466,0.18924515112361548,0.0,0.8459101107166741,qmmf,42
BRATS_307,0.07750767257167583,0.21001341945797744,0.2261337495118316,0.27411779219138777,0.0,0.7877726337328727,qmmf,42
BRATS_318,0.14700742910886716,0.3603146042772334,0.17054980430239608,0.195321331871681,-1.1102230246251565e-16,0.8731931695601777,qmmf,42
BRATS_322,0.10235235902552525,0.28035298384586405,0.09836050799766956,0.20457794402029958,0.0,0.6856437948893584,qmmf,42
BRATS_325,0.12194656423849322,0.3350788349693685,0.19607640852849142,0.21634497764774938,0.0,0.8694467853841026,qmmf,42
BRATS_326,0.052400308653315526,0.39418605956154484,0.09249735767369247,0.2438947172927996,1.1102230246251565e-16,0.7829784431813523,qmmf,42
BRATS_327,0.13119300917288373,0.46343036303482177,0.16880381803741779,0.16688644411166284,0.0,0.9303136343567862,qmmf,42
BRATS_336,0.12797132474506942,0.4284555569415107,0.11526688471763986,0.20528872198879092,1.1102230246251565e-16,0.8769824883930109,qmmf,42
BRATS_342,-0.00023649699491416851,0.1646229588752614,0.1296818451939126,0.39370844947527117,-1.1102230246251565e-16,0.6877767565495311,qmmf,42
BRATS_348,0.14584216974573191,0.3925493722424591,0.13386576829598443,0.21590505171714666,0.0,0.8881623620013221,qmmf,42
BRATS_354,0.1496612833836144,0.3757570629413707,0.16728380350345523,0.19013467339726653,1.1102230246251565e-16,0.8828368232257068,qmmf,42
BRATS_358,0.11257102800747766,0.3196492108171226,0.1375463429984511,0.15837253481761637,0.0,0.7281391166406678,qmmf,42
BRATS_360,0.14829496106326476,0.40709554838924233,0.156002896685837,0.14764092274683674,1.1102230246251565e-16,0.8590343288851807,qmmf,42
BRATS_374,0.10614978904328295,0.4033834685659624,0.14741980361635407,0.19263972069402827,0.0,0.8495927819196277,qmmf,42
BRATS_384,0.16005172957362324,0.37351189921778594,0.15619575925942747,0.1770055470875578,0.0,0.8667649351383945,qmmf,42
BRATS_391,0.0979092262834046,0.3812739213060935,0.19917613077795593,0.24173202856550824,0.0,0.9200913069329623,qmmf,42
BRATS_393,0.12721233877441732,0.359835180906484,0.20673894386030225,0.22267384592814246,-1.1102230246251565e-16,0.9164603094693461,qmmf,42
BRATS_396,0.09069880764070913,0.40758910229422307,0.20650424011711319,0.19434685490770504,0.0,0.8991390049597504,qmmf,42
BRATS_403,0.12814091201442446,0.3211995839231566,0.16722867783343304,0.17033308349536613,-1.1102230246251565e-16,0.7869022572663803,qmmf,42
BRATS_414,0.12722965689409266,0.30093551801994356,0.2074712267833134,0.18444768813231283,-1.1102230246251565e-16,0.8200840898296625,qmmf,42
BRATS_475,0.11155456986321699,0.32753416209127106,0.2244468457538421,0.19678995580828457,-1.1102230246251565e-16,0.8603255335166148,qmmf,42
BRATS_023,0.09153051002534085,0.18301352698218562,0.1419394534612031,0.20767956690494233,-1.1102230246251565e-16,0.624163057373672,no_quality,42
BRATS_027,0.1639311290778886,0.06311641701410198,0.2762953028037638,0.29105138308696077,0.0,0.7943942319827151,no_quality,42
BRATS_034,0.12624215404164604,0.14438477687959045,0.17389657508749404,0.15646823057598508,0.0,0.6009917365847156,no_quality,42
BRATS_059,0.14834416173342285,0.32245415876302236,0.18889272042409916,0.23223483447056925,1.1102230246251565e-16,0.8919258753911136,no_quality,42
BRATS_062,0.07710549384292362,0.26277661270506714,0.13914430199132427,0.2156390708783029,1.1102230246251565e-16,0.6946654794176178,no_quality,42
BRATS_066,0.13534615261573954,0.35642072541275166,0.11283833870463938,0.10549178775687526,1.1102230246251565e-16,0.7100970044900058,no_quality,42
BRATS_076,0.1417266078493655,0.2461157933069777,0.16366837933274495,0.16837269943857697,0.0,0.7198834799276651,no_quality,42
BRATS_092,0.1429378344392847,0.17014088888309986,0.1337245848916672,0.12324677906929837,0.0,0.5700500872833502,no_quality,42
BRATS_097,0.10894655905433658,0.3833823705707244,0.21423588384499306,0.20846951930203236,0.0,0.9150343327720863,no_quality,42
BRATS_116,0.13333935610777659,0.196451297566711,0.14812343110863,0.17034500656507717,-1.1102230246251565e-16,0.6482590913481948,no_quality,42
BRATS_119,0.061284770047717506,0.22370158273089122,0.19014537550567606,0.20302105925451935,0.0,0.6781527875388041,no_quality,42
BRATS_135,0.11765147599962357,0.21249182362165986,0.16061614549510092,0.13324768085725722,0.0,0.6240071259736416,no_quality,42
BRATS_143,0.1535455222950216,0.233338516112541,0.16921649529490326,0.17420907951859982,0.0,0.7303096132210657,no_quality,42
BRATS_144,0.015248762617114069,0.2977702683981933,0.18831914420269855,0.2369470258242595,0.0,0.7382852010422655,no_quality,42
BRATS_160,0.08213886556898169,0.3065961305556316,0.14380634724728208,0.241363963072921,0.0,0.7739053064448164,no_quality,42
BRATS_163,0.17817138947563843,0.2782410752053919,0.2044803436515976,0.14258521006529368,0.0,0.8034780183979215,no_quality,42
BRATS_170,0.09916502789598675,0.1364256886559027,0.16273551586657975,0.11821428997734691,0.0,0.5165405223958162,no_quality,42
BRATS_190,0.0991572031204725,0.29514777077671606,0.2251272608865805,0.24686157236489098,0.0,0.86629380714866,no_quality,42
BRATS_194,0.09516287406753345,0.1838873250154205,0.16511957594723894,0.1525767511793334,0.0,0.5967465262095263,no_quality,42
BRATS_197,0.0766237188364561,0.27554768617686204,0.11482303727492477,0.17087831463459718,0.0,0.6378727569228401,no_quality,42
BRATS_228,0.14058152794187184,0.37978191814663875,0.15109859580635698,0.15908583108772636,0.0,0.8305478729825939,no_quality,42
BRATS_234,0.14596655331925212,0.3804447158306967,0.19283858198159617,0.22477244100533927,0.0,0.9440222921368843,no_quality,42
BRATS_259,0.07993101452448162,0.026573226293690102,0.13064510572280635,0.17046089960107316,-5.551115123125783e-17,0.40761024614205127,no_quality,42
BRATS_268,0.11390108659909728,0.18005303470724057,0.1359229792990069,0.1309428377265556,0.0,0.5608199383319004,no_quality,42
BRATS_273,0.07361102035647814,0.36128831349955637,0.22390970407513244,0.21454598993160823,0.0,0.8733550278627752,no_quality,42
BRATS_278,0.01392892406109341,0.45895825660064604,0.05574760917829743,0.2771179800396981,0.0,0.805752769879735,no_quality,42
BRATS_285,0.17518937482803676,0.28489325580104363,0.2077839237676852,0.18198039348223405,0.0,0.8498469478789996,no_quality,42
BRATS_298,0.11902726847546106,0.42791531396499116,0.11482775706127407,0.20334454590541293,0.0,0.8651148854071392,no_quality,42
BRATS_302,0.0319120320518231,0.46068250541869676,0.10407501376716564,0.1113562716758283,0.0,0.7080258229135138,no_quality,42
BRATS_304,0.08694826018134423,0.4631948090666692,0.12846153584093464,0.16121740411262278,0.0,0.8398220092015709,no_quality,42
BRATS_306,0.13410682175007374,0.3519964954001444,0.12222516169938198,0.24964102269534444,0.0,0.8579695015449446,no_quality,42
BRATS_307,0.1055892631216964,0.2977534424415921,0.18419708252392872,0.20937443324741806,1.1102230246251565e-16,0.7969142213346352,no_quality,42
BRATS_318,0.11445000230920552,0.3899483296414483,0.1615343045752919,0.20650167070186054,-1.1102230246251565e-16,0.8724343072278063,no_quality,42
BRATS_322,0.10720420377951556,0.22733364120275568,0.09022578799506126,0.27934600854357305,0.0,0.7041096415209056,no_quality,42
BRATS_325,0.14007047916462645,0.32623017269893595,0.17924501517958732,0.23270658017691767,-1.1102230246251565e-16,0.8782522472200675,no_quality,42
BRATS_326,0.13038099432026448,0.29222879077757613,0.1333501922190223,0.2666501962822916,-1.1102230246251565e-16,0.8226101735991546,no_quality,42
BRATS_327,0.1253737298161413,0.4465016865594459,0.16588602054532653,0.1876095673994726,0.0,0.9253710043203863,no_quality,42
BRATS_336,0.14890728571678177,0.4087527545812347,0.14667538970488547,0.19966642692407813,0.0,0.9040018569269801,no_quality,42
BRATS_342,-0.0013703198819355663,0.26151939179643047,0.20752304980511785,0.23769575050534464,-1.1102230246251565e-16,0.7053678722249574,no_quality,42
BRATS_348,0.1762992161986683,0.3119312322437542,0.18868468997245158,0.22363989298945988,0.0,0.900555031404334,no_quality,42
BRATS_354,0.14714806259860377,0.3590425544083755,0.18842721676076354,0.19777714310869768,0.0,0.8923949768764405,no_quality,42
BRATS_358,0.12340630524665473,0.29104022633273957,0.15986928362910197,0.18501526180709038,0.0,0.7593310770155867,no_quality,42
BRATS_360,0.13383218588275422,0.4024420761601837,0.14561794503869838,0.1763955720814655,0.0,0.8582877791631018,no_quality,42
BRATS_374,0.1036275116416592,0.40560054668182227,0.14444782899513772,0.19509924646767418,1.1102230246251565e-16,0.8487751337862933,no_quality,42
BRATS_384,0.15390125737755375,0.3951115241999838,0.14771438634717898,0.17918097389369325,0.0,0.8759081418184098,no_quality,42
BRATS_391,0.13764141056919058,0.3655068924965676,0.18589838277135748,0.2313697405855787,1.1102230246251565e-16,0.9204164264226943,no_quality,42
BRATS_393,0.12212322764122167,0.3572141362994906,0.19941275658085658,0.2349148405865165,0.0,0.9136649611080854,no_quality,42
BRATS_396,0.12655630811588547,0.3739860059843695,0.2184233777117923,0.1853480159878766,0.0,0.9043137077999238,no_quality,42
BRATS_403,0.13948920352706434,0.3077323493733086,0.17124134533839747,0.1812661941354985,0.0,0.7997290923742689,no_quality,42
BRATS_414,0.14316652457855725,0.29129726179397153,0.2173285479144258,0.19389628965685365,-1.1102230246251565e-16,0.8456886239438083,no_quality,42
BRATS_475,0.13420035766795757,0.36631762000627477,0.2049078476084716,0.2013989960549432,1.1102230246251565e-16,0.9068248213376471,no_quality,42
BRATS_023,0.08434326368416013,0.20285212877460929,0.12434991917892027,0.21107686642329868,0.0,0.6226221780609884,unet25d,44
BRATS_027,0.1678037704261636,0.056150672606869366,0.30986082179496116,0.3201883812410214,0.0,0.8540036460690155,unet25d,44
BRATS_034,0.13810005717287396,0.08677962912418857,0.22170173663012882,0.16236037936999362,0.0,0.608941802297185,unet25d,44
BRATS_059,0.09524416670963991,0.3362818915533504,0.2099290818405404,0.24754931356210258,0.0,0.8890044536656333,unet25d,44
BRATS_062,0.0497742132293031,0.2172525383042639,0.17557249871898556,0.1665348072328932,0.0,0.6091340574854458,unet25d,44
BRATS_066,0.11666049181581274,0.35707026948693626,0.14476020680206136,0.1397707717211013,0.0,0.7582617398259117,unet25d,44
BRATS_076,0.1536509009761678,0.2008867996574082,0.1667012979329571,0.12409183940107307,0.0,0.6453308379676062,unet25d,44
BRATS_092,0.11930718508595167,0.12007104326397741,0.1806908896143205,0.13690873952975738,0.0,0.556977857494007,unet25d,44
BRATS_097,0.12752382256967318,0.3706685905013638,0.19996574154335947,0.19980008637569932,0.0,0.8979582409900958,unet25d,44
BRATS_116,0.1293229105154925,0.17726305212914198,0.17899174810141746,0.2031717692152655,0.0,0.6887494799613174,unet25d,44
BRATS_119,0.05157369013352634,0.1761507866468103,0.2061474445324327,0.1996244134243649,1.1102230246251565e-16,0.6334963347371342,unet25d,44
BRATS_135,0.13827556799201626,0.18645798711494282,0.18087962263365856,0.21778793657680992,0.0,0.7234011143174276,unet25d,44
BRATS_143,0.1518973184895207,0.2448001937869497,0.20001819069257426,0.19237979487624804,0.0,0.7890954978452926,unet25d,44
BRATS_144,0.029687930427139974,0.24969720599420905,0.18327773269217087,0.2508999774978744,0.0,0.7135628466113944,unet25d,44
BRATS_160,0.0546078112045628,0.2740771905704568,0.11654473975030544,0.25634012734151007,0.0,0.7015698688668351,unet25d,44
BRATS_163,0.1678736114620861,0.17869632858371115,0.2469312430446891,0.19533780787493607,0.0,0.7888389909654224,unet25d,44
BRATS_170,0.1014559690459816,0.06393735257850135,0.17222136482135958,0.1706353140748605,0.0,0.508250000520703,unet25d,44
BRATS_190,0.082441339237268,0.3338198039479471,0.21419241264458583,0.25381540875872866,0.0,0.8842689645885295,unet25d,44
BRATS_194,0.11424003174444144,0.1435293089899281,0.15167568826724226,0.14374640715838025,0.0,0.5531914361599921,unet25d,44
