case_id,region,dice,hd95,nsd,volume_pred_ml,volume_ref_ml,volume_error_ml,relative_volume_error,reference_empty,prediction_empty,lesion_recall,lesion_precision,lesion_f1,model,seed
BRATS_304,tc,0.7447175231407597,,,8.671,6.994,1.6769999999999996,0.2397769516728624,False,False,,,,hemis,44
BRATS_304,et,0.6956823907566675,,,5.038,6.473,-1.4349999999999996,-0.2216900973273597,False,False,,,,hemis,44
BRATS_306,wt,0.8346783056488837,,,31.643,32.051,-0.4080000000000012,-0.0127297120214658,False,False,,,,hemis,44
BRATS_306,tc,0.8334580438268305,,,10.43,8.28,2.1500000000000004,0.2596618357487923,False,False,,,,hemis,44
BRATS_306,et,0.7854959940530272,,,6.134,5.973,0.1610000000000004,0.0269546291645739,False,False,,,,hemis,44
BRATS_307,wt,0.842848710997289,,,53.622,46.339,7.283000000000001,0.1571678283950884,False,False,,,,hemis,44
BRATS_307,tc,0.7592501233349778,,,21.951,14.535,7.416,0.5102167182662539,False,False,,,,hemis,44
BRATS_307,et,0.4484720758693361,,,10.196,4.039,6.157,1.524387224560535,False,False,,,,hemis,44
BRATS_318,wt,0.8829033484778737,,,104.225,95.627,8.598000000000013,0.0899118449810201,False,False,,,,hemis,44
BRATS_318,tc,0.8033782412538832,,,35.585,28.472,7.113,0.2498243888732789,False,False,,,,hemis,44
BRATS_318,et,0.811248273480663,,,23.064,23.272,-0.2080000000000019,-0.0089377793056033,False,False,,,,hemis,44
BRATS_322,wt,0.6897527042005887,,,31.391,20.935,10.456000000000005,0.4994506806782901,False,False,,,,hemis,44
BRATS_322,tc,0.5845228631666264,,,13.906,15.027,-1.1210000000000004,-0.0745990550342716,False,False,,,,hemis,44
BRATS_322,et,0.5204018227009114,,,10.031,9.281,0.75,0.0808102575153539,False,False,,,,hemis,44
BRATS_325,wt,0.8536062038469079,,,96.019,87.60900000000001,8.409999999999997,0.0959947037404832,False,False,,,,hemis,44
BRATS_325,tc,0.7323187895847995,,,39.481,28.727,10.754,0.3743516552372333,False,False,,,,hemis,44
BRATS_325,et,0.7074095167023429,,,28.813,22.108,6.704999999999998,0.3032838791387732,False,False,,,,hemis,44
BRATS_326,wt,0.7147153004665073,,,35.021,26.5,8.521,0.3215471698113208,False,False,,,,hemis,44
BRATS_326,tc,0.728957528957529,,,14.945,17.43,-2.4849999999999994,-0.1425702811244979,False,False,,,,hemis,44
BRATS_326,et,0.6469077257459,,,10.681,9.563,1.1180000000000003,0.1169089197950434,False,False,,,,hemis,44
BRATS_327,wt,0.9281494401620436,,,126.166,122.656,3.509999999999991,0.0286166188364204,False,False,,,,hemis,44
BRATS_327,tc,0.753675464163218,,,37.746,24.355,13.391000000000002,0.5498254978443852,False,False,,,,hemis,44
BRATS_327,et,0.8087610693168253,,,20.014,16.009,4.004999999999999,0.2501717783746642,False,False,,,,hemis,44
BRATS_332,wt,0.905774599598374,,,103.291,100.879,2.411999999999992,0.0239098325716947,False,False,,,,hemis,44
BRATS_332,tc,0.813523042054898,,,42.19,37.23,4.959999999999994,0.1332258930969646,False,False,,,,hemis,44
BRATS_332,et,0.7484998047083052,,,30.072,26.254,3.817999999999998,0.1454254589776795,False,False,,,,hemis,44
BRATS_336,wt,0.9259698523222892,,,80.879,75.949,4.930000000000007,0.0649119804079054,False,False,,,,hemis,44
BRATS_336,tc,0.823706574829442,,,35.572,40.795,-5.222999999999999,-0.1280303958818482,False,False,,,,hemis,44
BRATS_336,et,0.7736205942055729,,,22.444,20.908,1.5359999999999978,0.0734647025062176,False,False,,,,hemis,44
BRATS_342,wt,0.5622113462466396,,,14.282,29.239,-14.957,-0.5115428024214235,False,False,,,,hemis,44
BRATS_342,tc,0.7533752172169496,,,4.0200000000000005,3.461,0.5590000000000006,0.1615140132909565,False,False,,,,hemis,44
BRATS_342,et,0.5744125326370757,,,1.789,2.041,-0.2519999999999998,-0.1234688878000978,False,False,,,,hemis,44
BRATS_348,wt,0.897536383403139,,,75.33500000000001,80.574,-5.23899999999999,-0.0650209745079056,False,False,,,,hemis,44
BRATS_348,tc,0.8729362916095866,,,33.161,37.646,-4.484999999999999,-0.1191361632045901,False,False,,,,hemis,44
BRATS_348,et,0.8023678433912699,,,24.583,30.995,-6.411999999999999,-0.2068720761413131,False,False,,,,hemis,44
BRATS_354,wt,0.8988298715345862,,,85.563,87.324,-1.7609999999999957,-0.0201662773120791,False,False,,,,hemis,44
BRATS_354,tc,0.8505309874782058,,,34.869,34.53,0.3389999999999986,0.0098175499565594,False,False,,,,hemis,44
BRATS_354,et,0.7480725278074052,,,16.643,16.172,0.4710000000000001,0.029124412564927,False,False,,,,hemis,44
BRATS_358,wt,0.8053278584387403,,,100.962,95.815,5.147000000000006,0.0537181025935396,False,False,,,,hemis,44
BRATS_358,tc,0.7912625268104856,,,56.696,79.911,-23.215000000000003,-0.2905106931461251,False,False,,,,hemis,44
BRATS_358,et,0.6385838823451121,,,24.798,35.31,-10.512,-0.2977060322854715,False,False,,,,hemis,44
BRATS_360,wt,0.845673173601853,,,75.021,59.246,15.775,0.2662627012794112,False,False,,,,hemis,44
BRATS_360,tc,0.6891436616885402,,,24.313,15.461,8.851999999999999,0.5725373520470861,False,False,,,,hemis,44
BRATS_360,et,0.6181346670371399,,,12.929,8.665000000000001,4.263999999999999,0.4920946335833813,False,False,,,,hemis,44
BRATS_374,wt,0.8415438596491228,,,49.161,43.464,5.697000000000003,0.1310739922694644,False,False,,,,hemis,44
BRATS_374,tc,0.639959872930948,,,19.345,10.56,8.784999999999998,0.8319128787878786,False,False,,,,hemis,44
BRATS_374,et,0.6913037860188654,,,8.790000000000001,6.688,2.102000000000001,0.3142942583732059,False,False,,,,hemis,44
BRATS_384,wt,0.7514424346907281,,,70.027,73.827,-3.799999999999997,-0.0514716838013192,False,False,,,,hemis,44
BRATS_384,tc,0.6224138743578868,,,28.186,14.252,13.934,0.9776873421274206,False,False,,,,hemis,44
BRATS_384,et,0.59087780767065,,,21.056,10.91,10.146,0.9299725022914758,False,False,,,,hemis,44
BRATS_391,wt,0.9165657782858172,,,95.742,81.84700000000001,13.894999999999996,0.1697679817219934,False,False,,,,hemis,44
BRATS_391,tc,0.7840602390510535,,,51.036,37.146,13.89,0.3739298982393798,False,False,,,,hemis,44
BRATS_391,et,0.8001105965300339,,,38.803,33.532000000000004,5.270999999999994,0.1571931289514491,False,False,,,,hemis,44
BRATS_393,wt,0.9228576760599224,,,150.95600000000002,143.759,7.197000000000003,0.0500629525803602,False,False,,,,hemis,44
BRATS_393,tc,0.8053556407140854,,,45.659,39.933,5.725999999999999,0.1433901785490696,False,False,,,,hemis,44
BRATS_393,et,0.802158273381295,,,34.335,35.721000000000004,-1.3860000000000028,-0.0388007054673722,False,False,,,,hemis,44
BRATS_396,wt,0.9332462405748122,,,101.118,110.151,-9.032999999999989,-0.0820056104801589,False,False,,,,hemis,44
BRATS_396,tc,0.7462290364195693,,,43.353,37.263,6.090000000000003,0.1634328959021014,False,False,,,,hemis,44
BRATS_396,et,0.7514338275078455,,,26.33,19.875,6.455000000000002,0.3247798742138366,False,False,,,,hemis,44
BRATS_403,wt,0.855939534338162,,,126.322,146.494,-20.172,-0.1376984722923805,False,False,,,,hemis,44
BRATS_403,tc,0.7799328204572543,,,86.72500000000001,70.168,16.557000000000002,0.235962261999772,False,False,,,,hemis,44
BRATS_403,et,0.6674009821469549,,,26.634,16.944,9.69,0.5718838526912182,False,False,,,,hemis,44
BRATS_414,wt,0.8498810876422891,,,126.64,156.762,-30.122,-0.1921511590819203,False,False,,,,hemis,44
BRATS_414,tc,0.83089905874716,,,64.476,77.25,-12.774,-0.1653592233009709,False,False,,,,hemis,44
BRATS_414,et,0.6790431730177686,,,41.398,69.134,-27.736,-0.4011918882170856,False,False,,,,hemis,44
BRATS_438,wt,0.5884625216576249,,,16.132,19.075,-2.942999999999998,-0.1542857142857141,False,False,,,,hemis,44
BRATS_438,tc,0.7697677800940514,,,11.309,9.318,1.9910000000000012,0.2136724619016958,False,False,,,,hemis,44
BRATS_438,et,0.7541798229722035,,,10.461,8.858,1.6029999999999998,0.1809663580943779,False,False,,,,hemis,44
BRATS_450,wt,0.904717894231259,,,70.741,66.672,4.069000000000003,0.0610301175905927,False,False,,,,hemis,44
BRATS_450,tc,0.7702400564838786,,,31.982,36.002,-4.020000000000003,-0.1116604633075941,False,False,,,,hemis,44
BRATS_450,et,0.6674363414790584,,,20.829,25.944,-5.114999999999998,-0.1971554116558741,False,False,,,,hemis,44
BRATS_463,wt,0.9316963430978364,,,101.592,107.328,-5.736000000000004,-0.0534436493738819,False,False,,,,hemis,44
BRATS_463,tc,0.8347033241223314,,,44.092,41.675,2.4169999999999945,0.0579964007198558,False,False,,,,hemis,44
BRATS_463,et,0.8176424050632911,,,31.19,34.538000000000004,-3.3480000000000025,-0.0969367073947536,False,False,,,,hemis,44
BRATS_475,wt,0.9002019812431489,,,193.475,200.621,-7.146000000000015,-0.0356194017575429,False,False,,,,hemis,44
BRATS_475,tc,0.7203851797149048,,,88.72200000000001,117.104,-28.38199999999999,-0.2423657603497744,False,False,,,,hemis,44
BRATS_475,et,0.6617778288258838,,,48.091,65.092,-17.000999999999998,-0.2611841700977078,False,False,,,,hemis,44
BRATS_478,wt,0.7684815329396781,,,60.914,77.278,-16.364000000000004,-0.2117549626025518,False,False,,,,hemis,44
BRATS_478,tc,0.8285176167945243,,,22.053,21.485,0.5680000000000014,0.0264370491040261,False,False,,,,hemis,44
BRATS_478,et,0.7930663301288,,,12.784,14.157,-1.372999999999999,-0.0969838242565514,False,False,,,,hemis,44
BRATS_010,wt,0.803559277676001,,,17.723,20.487,-2.764000000000003,-0.1349148240347538,False,False,,,,qmmf,42
BRATS_010,tc,0.8521666142062743,,,4.651,4.88,-0.2290000000000001,-0.0469262295081967,False,False,,,,qmmf,42
BRATS_010,et,0.8060424354243543,,,4.205,4.4670000000000005,-0.2620000000000004,-0.0586523393776584,False,False,,,,qmmf,42
BRATS_020,wt,0.9181049560892984,,,231.964,256.869,-24.90500000000003,-0.0969560359560711,False,False,,,,qmmf,42
BRATS_020,tc,0.8112249460912424,,,85.33,115.936,-30.60600000000001,-0.2639904775048303,False,False,,,,qmmf,42
BRATS_020,et,0.7534388718903818,,,45.62,67.135,-21.515000000000008,-0.3204736724510316,False,False,,,,qmmf,42
BRATS_023,wt,0.910325024805316,,,68.929,64.107,4.822000000000003,0.0752179949147519,False,False,,,,qmmf,42
BRATS_023,tc,0.3115628333019637,,,10.417,5.522,4.895,0.8864541832669321,False,False,,,,qmmf,42
BRATS_023,et,0.0,,,0.939,0.0,0.939,,True,False,,,,qmmf,42
BRATS_027,wt,0.9237059095242308,,,48.477,53.274,-4.796999999999997,-0.0900439238653001,False,False,,,,qmmf,42
BRATS_027,tc,0.4863162745449425,,,10.325,28.736,-18.411,-0.6406945991091314,False,False,,,,qmmf,42
BRATS_027,et,0.0,,,0.868,0.0,0.868,,True,False,,,,qmmf,42
BRATS_034,wt,0.9411265344138,,,196.151,216.14,-19.989000000000004,-0.0924817248079948,False,False,,,,qmmf,42
BRATS_034,tc,0.6382840780161003,,,55.831,110.75,-54.919,-0.4958826185101579,False,False,,,,qmmf,42
BRATS_034,et,0.1117495541906082,,,4.225,0.8220000000000001,3.403,4.139902676399026,False,False,,,,qmmf,42
BRATS_035,wt,0.81654699781588,,,69.125,83.797,-14.671999999999995,-0.1750898003508478,False,False,,,,qmmf,42
BRATS_035,tc,0.8784751223004414,,,15.596,17.928,-2.3320000000000007,-0.1300758589915217,False,False,,,,qmmf,42
BRATS_035,et,0.8644638001751233,,,10.869,10.83,0.0389999999999997,0.0036011080332409,False,False,,,,qmmf,42
BRATS_045,wt,0.950916617386162,,,89.202,91.735,-2.5330000000000013,-0.0276121436747152,False,False,,,,qmmf,42
BRATS_045,tc,0.8381055640431718,,,35.378,45.786,-10.408,-0.2273183942689905,False,False,,,,qmmf,42
BRATS_045,et,0.9140103245370204,,,28.665,26.737,1.9279999999999973,0.0721098103751354,False,False,,,,qmmf,42
BRATS_048,wt,0.9241274707130308,,,149.681,162.83,-13.149,-0.0807529325062949,False,False,,,,qmmf,42
BRATS_048,tc,0.9398672028429814,,,36.719,38.132,-1.4129999999999967,-0.0370554914507499,False,False,,,,qmmf,42
BRATS_048,et,0.9258856978564356,,,30.502,32.104,-1.6020000000000003,-0.0499003239471717,False,False,,,,qmmf,42
BRATS_051,wt,0.9363943796141938,,,98.872,111.078,-12.206000000000005,-0.1098867462503826,False,False,,,,qmmf,42
BRATS_051,tc,0.8698194137092587,,,34.696,38.51,-3.814,-0.0990392105946507,False,False,,,,qmmf,42
BRATS_051,et,0.9014107566785822,,,17.627,19.02,-1.393000000000001,-0.0732386961093586,False,False,,,,qmmf,42
BRATS_059,wt,0.9148405259285326,,,87.985,99.569,-11.584000000000003,-0.116341431570067,False,False,,,,qmmf,42
BRATS_059,tc,0.8151830203142967,,,35.050000000000004,48.438,-13.387999999999998,-0.2763945662496386,False,False,,,,qmmf,42
BRATS_059,et,0.9089407879216796,,,28.725,30.621,-1.8960000000000008,-0.0619182913686685,False,False,,,,qmmf,42
BRATS_062,wt,0.5723058659696143,,,30.373,57.234,-26.861,-0.4693189362966069,False,False,,,,qmmf,42
BRATS_062,tc,0.7379223805682531,,,10.338,11.976,-1.638,-0.1367735470941883,False,False,,,,qmmf,42
BRATS_062,et,0.6990654205607477,,,7.787,4.518,3.269,0.7235502434705623,False,False,,,,qmmf,42
BRATS_066,wt,0.8527335484806928,,,171.723,193.608,-21.88499999999999,-0.1130376843932068,False,False,,,,qmmf,42
BRATS_066,tc,0.4164552773795081,,,14.019,40.383,-26.364000000000004,-0.6528489711017013,False,False,,,,qmmf,42
BRATS_066,et,0.6582042029293144,,,11.959,11.596,0.3629999999999995,0.0313038978958261,False,False,,,,qmmf,42
BRATS_076,wt,0.9441253290742432,,,185.326,200.985,-15.65900000000002,-0.0779112869119587,False,False,,,,qmmf,42
BRATS_076,tc,0.6653025295734627,,,46.021,83.487,-37.466,-0.448764478302011,False,False,,,,qmmf,42
BRATS_076,et,0.3959071231798504,,,3.834,1.248,2.5860000000000003,2.072115384615385,False,False,,,,qmmf,42
BRATS_080,wt,0.9173020727728128,,,110.752,124.006,-13.254000000000003,-0.1068819250681419,False,False,,,,qmmf,42
BRATS_080,tc,0.8316264151542577,,,69.96900000000001,55.989,13.980000000000004,0.2496919037668113,False,False,,,,qmmf,42
BRATS_080,et,0.8368670925405781,,,19.527,20.704,-1.1769999999999996,-0.0568489180834621,False,False,,,,qmmf,42
BRATS_092,wt,0.8929900703332995,,,116.304,110.189,6.114999999999995,0.0554955576327945,False,False,,,,qmmf,42
BRATS_092,tc,0.6858413081154396,,,60.346,72.364,-12.018,-0.1660770548891714,False,False,,,,qmmf,42
BRATS_092,et,0.0759837177747625,,,0.413,0.324,0.089,0.2746913580246914,False,False,,,,qmmf,42
BRATS_096,wt,0.7551387784150375,,,114.841,76.255,38.58600000000001,0.5060127204773459,False,False,,,,qmmf,42
BRATS_096,tc,0.8183280128651321,,,67.322,57.667,9.655,0.1674267778798966,False,False,,,,qmmf,42
BRATS_096,et,0.8466177737617416,,,46.203,48.971,-2.7680000000000007,-0.0565232484531661,False,False,,,,qmmf,42
BRATS_097,wt,0.9545477151183802,,,148.43800000000002,153.175,-4.736999999999995,-0.0309254121103312,False,False,,,,qmmf,42
BRATS_097,tc,0.8846394056932483,,,60.2,61.488,-1.2879999999999967,-0.0209471766848815,False,False,,,,qmmf,42
BRATS_097,et,0.9000579885535638,,,37.534,41.792,-4.258000000000003,-0.101885528330781,False,False,,,,qmmf,42
BRATS_116,wt,0.932412389438015,,,175.697,193.779,-18.081999999999997,-0.0933124848409786,False,False,,,,qmmf,42
BRATS_116,tc,0.6000762485703393,,,40.951,87.57600000000001,-46.62500000000001,-0.532394720014616,False,False,,,,qmmf,42
BRATS_116,et,0.365277180919639,,,1.699,0.628,1.0710000000000002,1.7054140127388535,False,False,,,,qmmf,42
BRATS_119,wt,0.8093117157113674,,,90.548,118.479,-27.931,-0.2357464191966508,False,False,,,,qmmf,42
BRATS_119,tc,0.6874842714537371,,,22.41,25.274,-2.8640000000000008,-0.1133180343435942,False,False,,,,qmmf,42
BRATS_119,et,0.4695711717880681,,,17.198,6.168,11.03,1.7882619974059664,False,False,,,,qmmf,42
BRATS_135,wt,0.8752204668562211,,,147.224,171.418,-24.194000000000017,-0.1411403703228366,False,False,,,,qmmf,42
BRATS_135,tc,0.5854291526914829,,,40.408,50.527,-10.119,-0.2002691630217507,False,False,,,,qmmf,42
BRATS_135,et,0.5494018608772707,,,5.644,3.384,2.26,0.6678486997635935,False,False,,,,qmmf,42
BRATS_143,wt,0.9475487964871884,,,107.596,116.498,-8.902000000000001,-0.0764133289841885,False,False,,,,qmmf,42
BRATS_143,tc,0.8509166049252646,,,64.58500000000001,82.534,-17.948999999999998,-0.2174740107107373,False,False,,,,qmmf,42
BRATS_143,et,0.3648732220160791,,,3.4210000000000003,1.43,1.9910000000000003,1.3923076923076927,False,False,,,,qmmf,42
BRATS_144,wt,0.8914489560381912,,,44.014,51.296,-7.2819999999999965,-0.1419603867747972,False,False,,,,qmmf,42
BRATS_144,tc,0.6986757363050872,,,11.934,15.704,-3.77,-0.2400662251655629,False,False,,,,qmmf,42
BRATS_144,et,0.5579411346509313,,,9.413,4.6530000000000005,4.76,1.0229959166129377,False,False,,,,qmmf,42
BRATS_160,wt,0.6486093552465234,,,11.509,20.131,-8.622,-0.4282946699120759,False,False,,,,qmmf,42
BRATS_160,tc,0.7599751517178764,,,8.979000000000001,11.948,-2.9689999999999994,-0.2484934717107465,False,False,,,,qmmf,42
BRATS_160,et,0.8465858705291162,,,8.351,8.564,-0.2129999999999992,-0.0248715553479681,False,False,,,,qmmf,42
BRATS_163,wt,0.9261795328768408,,,70.901,78.35300000000001,-7.452000000000012,-0.0951080367056783,False,False,,,,qmmf,42
BRATS_163,tc,0.8464368763429783,,,46.688,55.231,-8.543,-0.154677626695153,False,False,,,,qmmf,42
BRATS_163,et,0.6289400921658986,,,3.494,1.931,1.5630000000000002,0.809425168306577,False,False,,,,qmmf,42
BRATS_170,wt,0.8917948788206765,,,132.80700000000002,159.157,-26.349999999999994,-0.1655597931602128,False,False,,,,qmmf,42
BRATS_170,tc,0.5406878099712868,,,29.916,31.38,-1.4639999999999986,-0.0466539196940726,False,False,,,,qmmf,42
BRATS_170,et,0.0100597296447657,,,3.158,0.023,3.135,136.30434782608694,False,False,,,,qmmf,42
BRATS_190,wt,0.8913872638713501,,,70.386,84.82600000000001,-14.440000000000012,-0.1702308254544598,False,False,,,,qmmf,42
BRATS_190,tc,0.8791343197377138,,,27.002,31.865,-4.863000000000003,-0.1526125843401852,False,False,,,,qmmf,42
BRATS_190,et,0.8090654387084246,,,16.094,19.955,-3.8610000000000007,-0.1934853420195439,False,False,,,,qmmf,42
BRATS_194,wt,0.8642769057624846,,,75.914,91.132,-15.218000000000004,-0.1669885440898916,False,False,,,,qmmf,42
BRATS_194,tc,0.5229818724964356,,,12.533,16.925,-4.392000000000001,-0.2594977843426884,False,False,,,,qmmf,42
BRATS_194,et,0.4301552106430155,,,2.351,0.806,1.545,1.9168734491315131,False,False,,,,qmmf,42
BRATS_197,wt,0.7396547505505315,,,86.974,113.287,-26.313,-0.232268486234078,False,False,,,,qmmf,42
BRATS_197,tc,0.4699320097085915,,,23.24,43.093,-19.853,-0.4607012739888149,False,False,,,,qmmf,42
BRATS_197,et,0.493583562050293,,,9.323,4.158,5.165,1.242183742183742,False,False,,,,qmmf,42
BRATS_227,wt,0.8543514554594887,,,103.596,110.838,-7.242000000000004,-0.0653386022844151,False,False,,,,qmmf,42
BRATS_227,tc,0.6240706862325328,,,20.045,31.337,-11.291999999999998,-0.3603408111816701,False,False,,,,qmmf,42
BRATS_227,et,0.5947473056398451,,,12.53,6.5840000000000005,5.946000000000001,0.9030984204131228,False,False,,,,qmmf,42
BRATS_228,wt,0.817698657422481,,,91.764,117.088,-25.32400000000001,-0.2162817709756765,False,False,,,,qmmf,42
BRATS_228,tc,0.7945568223611622,,,22.728,31.652,-8.924,-0.281941109566536,False,False,,,,qmmf,42
BRATS_228,et,0.8914596801633209,,,19.793,18.414,1.3789999999999978,0.074888671662865,False,False,,,,qmmf,42
BRATS_234,wt,0.951093519052033,,,96.392,103.193,-6.801000000000002,-0.0659056331340304,False,False,,,,qmmf,42
BRATS_234,tc,0.9345204639517654,,,39.452,38.832,0.6199999999999974,0.0159662134322207,False,False,,,,qmmf,42
BRATS_234,et,0.925378800952611,,,29.01,28.936,0.0740000000000016,0.0025573679845176,False,False,,,,qmmf,42
BRATS_259,wt,0.9457575186583976,,,59.56,62.503,-2.942999999999998,-0.0470857398844855,False,False,,,,qmmf,42
BRATS_259,tc,0.3361553998882634,,,18.519,4.75,13.769000000000002,2.898736842105264,False,False,,,,qmmf,42
BRATS_259,et,0.0,,,0.182,0.014,0.1679999999999999,11.999999999999998,False,False,,,,qmmf,42
BRATS_266,wt,0.9327705028406296,,,193.638,202.929,-9.290999999999997,-0.0457844861996067,False,False,,,,qmmf,42
BRATS_266,tc,0.8385363298950292,,,99.932,119.653,-19.721000000000004,-0.164818266152959,False,False,,,,qmmf,42
BRATS_266,et,0.8311586887369283,,,55.129,49.869,5.259999999999998,0.1054763480318433,False,False,,,,qmmf,42
BRATS_268,wt,0.8993765421850222,,,170.019,179.323,-9.304000000000002,-0.0518840304924633,False,False,,,,qmmf,42
BRATS_268,tc,0.485989541568313,,,36.528,52.013,-15.485,-0.297714033030204,False,False,,,,qmmf,42
BRATS_268,et,0.2337858220211161,,,2.139,0.513,1.6260000000000003,3.169590643274854,False,False,,,,qmmf,42
BRATS_273,wt,0.8755979474096194,,,62.405,75.56700000000001,-13.162000000000006,-0.1741765585506901,False,False,,,,qmmf,42
BRATS_273,tc,0.8696465992553559,,,22.093,27.058,-4.965,-0.1834947150565452,False,False,,,,qmmf,42
BRATS_273,et,0.8796653564602791,,,13.442,14.289,-0.8469999999999995,-0.0592763664357197,False,False,,,,qmmf,42
BRATS_278,wt,0.8036634829255528,,,17.728,20.487,-2.7590000000000003,-0.1346707668277444,False,False,,,,qmmf,42
BRATS_278,tc,0.8519878317423686,,,4.6530000000000005,4.88,-0.2269999999999994,-0.0465163934426228,False,False,,,,qmmf,42
BRATS_278,et,0.805718897728583,,,4.206,4.4670000000000005,-0.2610000000000001,-0.0584284754869039,False,False,,,,qmmf,42
BRATS_285,wt,0.9181441814418144,,,232.009,256.875,-24.865999999999985,-0.0968019464720194,False,False,,,,qmmf,42
BRATS_285,tc,0.8113304089935867,,,85.35900000000001,115.94,-30.58099999999999,-0.2637657409004657,False,False,,,,qmmf,42
BRATS_285,et,0.7536709938284741,,,45.641,67.135,-21.494000000000007,-0.3201608698890296,False,False,,,,qmmf,42
BRATS_298,wt,0.90932238692797,,,110.151,103.496,6.655000000000001,0.0643020020097395,False,False,,,,qmmf,42
BRATS_298,tc,0.8376507369361322,,,27.336,26.4,0.936,0.0354545454545454,False,False,,,,qmmf,42
BRATS_298,et,0.8452832678919061,,,14.809,15.498,-0.6890000000000001,-0.0444573493353981,False,False,,,,qmmf,42
BRATS_302,wt,0.8310595026524313,,,41.391,33.446,7.945,0.2375470908329845,False,False,,,,qmmf,42
BRATS_302,tc,0.5027689873417721,,,3.688,1.368,2.3200000000000003,1.695906432748538,False,False,,,,qmmf,42
BRATS_302,et,0.8334825425246195,,,1.023,1.211,-0.1879999999999999,-0.1552436003303055,False,False,,,,qmmf,42
BRATS_304,wt,0.7872768295075535,,,36.97,44.582,-7.612000000000002,-0.1707415548876228,False,False,,,,qmmf,42
BRATS_304,tc,0.8831939163498099,,,6.156,6.994,-0.8380000000000001,-0.1198169859879897,False,False,,,,qmmf,42
BRATS_304,et,0.841343669250646,,,5.1370000000000005,6.473,-1.3359999999999994,-0.2063957979298624,False,False,,,,qmmf,42
BRATS_306,wt,0.8393081553012766,,,28.425,32.051,-3.626000000000001,-0.1131321955633209,False,False,,,,qmmf,42
BRATS_306,tc,0.8844667474188153,,,9.057,8.28,0.777000000000001,0.093840579710145,False,False,,,,qmmf,42
BRATS_306,et,0.8139554294299307,,,6.008,5.973,0.0350000000000001,0.0058597019922987,False,False,,,,qmmf,42
BRATS_307,wt,0.8785551731482831,,,42.862,46.339,-3.4769999999999968,-0.0750339886488702,False,False,,,,qmmf,42
BRATS_307,tc,0.873283699352763,,,12.194,14.535,-2.3409999999999997,-0.1610595115239077,False,False,,,,qmmf,42
BRATS_307,et,0.6114790286975718,,,3.209,4.039,-0.8299999999999996,-0.2054964100024758,False,False,,,,qmmf,42
BRATS_318,wt,0.8990245746691872,,,102.748,95.627,7.121000000000009,0.0744664163886769,False,False,,,,qmmf,42
BRATS_318,tc,0.891170818103026,,,24.602,28.472,-3.870000000000001,-0.1359230120820455,False,False,,,,qmmf,42
BRATS_318,et,0.8293841159083201,,,18.002,23.272,-5.270000000000003,-0.2264523891371606,False,False,,,,qmmf,42
BRATS_322,wt,0.8142554438483387,,,23.427,20.935,2.492000000000001,0.1190351086696919,False,False,,,,qmmf,42
BRATS_322,tc,0.67348227678219,,,10.307,15.027,-4.720000000000001,-0.314101284354828,False,False,,,,qmmf,42
BRATS_322,et,0.5691936640375465,,,6.0600000000000005,9.281,-3.221,-0.34705311927594,False,False,,,,qmmf,42
BRATS_325,wt,0.898654543784727,,,86.607,87.60900000000001,-1.0020000000000095,-0.0114371811115297,False,False,,,,qmmf,42
BRATS_325,tc,0.8831537356321839,,,26.953,28.727,-1.774000000000001,-0.0617537508267483,False,False,,,,qmmf,42
BRATS_325,et,0.8265320767353969,,,19.698,22.108,-2.41,-0.1090103130088655,False,False,,,,qmmf,42
BRATS_326,wt,0.806439206636998,,,28.103,26.5,1.6030000000000015,0.0604905660377359,False,False,,,,qmmf,42
BRATS_326,tc,0.8272228457413643,,,14.646,17.43,-2.783999999999999,-0.1597246127366608,False,False,,,,qmmf,42
BRATS_326,et,0.7152732771656946,,,8.953,9.563,-0.6100000000000012,-0.0637875143783332,False,False,,,,qmmf,42
BRATS_327,wt,0.9484865968582102,,,121.727,122.656,-0.929000000000002,-0.0075740281763631,False,False,,,,qmmf,42
BRATS_327,tc,0.9444525259242328,,,23.766,24.355,-0.5889999999999986,-0.0241839458016833,False,False,,,,qmmf,42
BRATS_327,et,0.8980017802879156,,,16.57,16.009,0.5609999999999999,0.0350427884315072,False,False,,,,qmmf,42
BRATS_332,wt,0.9046674817379512,,,93.787,100.879,-7.091999999999999,-0.0703020450242369,False,False,,,,qmmf,42
BRATS_332,tc,0.8656549083948591,,,35.910000000000004,37.23,-1.3200000000000005,-0.0354552780016116,False,False,,,,qmmf,42
BRATS_332,et,0.7793356169839879,,,23.958,26.254,-2.296,-0.0874533404433609,False,False,,,,qmmf,42
BRATS_336,wt,0.944925848999193,,,75.229,75.949,-0.7199999999999989,-0.0094800458202214,False,False,,,,qmmf,42
BRATS_336,tc,0.8725105510834243,,,33.368,40.795,-7.427,-0.1820566245863463,False,False,,,,qmmf,42
BRATS_336,et,0.8135110650964151,,,17.727,20.908,-3.181000000000001,-0.1521427204897647,False,False,,,,qmmf,42
BRATS_342,wt,0.5289743716849254,,,11.107,29.239,-18.132,-0.6201306474229624,False,False,,,,qmmf,42
BRATS_342,tc,0.8340091916734252,,,3.937,3.461,0.4760000000000004,0.1375325050563422,False,False,,,,qmmf,42
BRATS_342,et,0.7003467062902426,,,1.997,2.041,-0.0439999999999998,-0.0215580597746201,False,False,,,,qmmf,42
BRATS_348,wt,0.9053261092477556,,,70.587,80.574,-9.986999999999997,-0.1239481718668552,False,False,,,,qmmf,42
