model,seed,case_id,group_id,subset,macro_dice
hemis,44,BRATS_348,sg_9e8efd497a898fe7,t1ce+t2+flair,0.8660446062638577
hemis,44,BRATS_348,sg_9e8efd497a898fe7,t2,0.44879790046530593
hemis,44,BRATS_348,sg_9e8efd497a898fe7,t2+flair,0.7499024485207259
hemis,44,BRATS_135,sg_a17c8025f2884526,flair,0.2537745665255194
hemis,44,BRATS_135,sg_a17c8025f2884526,t1,0.27185365696956804
hemis,44,BRATS_135,sg_a17c8025f2884526,t1+flair,0.35902802869423306
hemis,44,BRATS_135,sg_a17c8025f2884526,t1+t1ce,0.3320474778783303
hemis,44,BRATS_135,sg_a17c8025f2884526,t1+t1ce+flair,0.42542357091085886
hemis,44,BRATS_135,sg_a17c8025f2884526,t1+t1ce+t2,0.5622577121106015
hemis,44,BRATS_135,sg_a17c8025f2884526,t1+t1ce+t2+flair,0.5652806846137882
hemis,44,BRATS_135,sg_a17c8025f2884526,t1+t2,0.4555533407642432
hemis,44,BRATS_135,sg_a17c8025f2884526,t1+t2+flair,0.486966436408387
hemis,44,BRATS_135,sg_a17c8025f2884526,t1ce,0.3800631957503719
hemis,44,BRATS_135,sg_a17c8025f2884526,t1ce+flair,0.4751432049604604
hemis,44,BRATS_135,sg_a17c8025f2884526,t1ce+t2,0.5602717084483699
hemis,44,BRATS_135,sg_a17c8025f2884526,t1ce+t2+flair,0.5712036027672244
hemis,44,BRATS_135,sg_a17c8025f2884526,t2,0.4242849461150777
hemis,44,BRATS_135,sg_a17c8025f2884526,t2+flair,0.4661820698423897
hemis,44,BRATS_023,sg_a79c24b2ab681a89,flair,0.38546518736471513
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1,0.029898242210809268
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1+flair,0.4510036634747892
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1+t1ce,0.18661262307518245
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1+t1ce+flair,0.5174430359042049
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1+t1ce+t2,0.49485003247743425
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1+t1ce+t2+flair,0.5240657719523539
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1+t2,0.4407167849300895
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1+t2+flair,0.520420643926374
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1ce,0.3255293616345434
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1ce+flair,0.5190754000932915
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1ce+t2,0.48019323048807916
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t1ce+t2+flair,0.5325509294216564
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t2,0.3540146946996712
hemis,44,BRATS_023,sg_a79c24b2ab681a89,t2+flair,0.4927014280399102
hemis,44,BRATS_163,sg_ac2ad219782acb6d,flair,0.16123330495125596
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1,0.4630355522063618
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1+flair,0.5266191669361033
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1+t1ce,0.5210184169651878
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1+t1ce+flair,0.5764556186751258
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1+t1ce+t2,0.6570263426330849
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1+t1ce+t2+flair,0.658531054535309
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1+t2,0.6096379673677949
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1+t2+flair,0.5976767481437663
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1ce,0.5183971896788346
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1ce+flair,0.5929539753919287
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1ce+t2,0.6917235627685363
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t1ce+t2+flair,0.6468304723537112
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t2,0.36140788410737157
hemis,44,BRATS_163,sg_ac2ad219782acb6d,t2+flair,0.5514037046426153
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,flair,0.3421616958154435
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1,0.42618454608707995
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1+flair,0.40776882570904616
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1+t1ce,0.5716174996607987
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1+t1ce+flair,0.6296924783919148
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1+t1ce+t2,0.6328848836912654
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1+t1ce+t2+flair,0.495545916913992
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1+t2,0.44449559031099684
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1+t2+flair,0.4087255679713912
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1ce,0.5537513872135271
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1ce+flair,0.5523298006753092
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1ce+t2,0.5893040455574541
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t1ce+t2+flair,0.4905842435586398
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t2,0.30171386861726973
hemis,44,BRATS_066,sg_b22b67d112cc5d1a,t2+flair,0.39139450343013965
hemis,44,BRATS_307,sg_b631751e1743212d,flair,0.3619398803018837
hemis,44,BRATS_307,sg_b631751e1743212d,t1,0.23595546705004256
hemis,44,BRATS_307,sg_b631751e1743212d,t1+flair,0.5160414582547111
hemis,44,BRATS_307,sg_b631751e1743212d,t1+t1ce,0.3676974486508439
hemis,44,BRATS_307,sg_b631751e1743212d,t1+t1ce+flair,0.63468908452541
hemis,44,BRATS_307,sg_b631751e1743212d,t1+t1ce+t2,0.6739506573836486
hemis,44,BRATS_307,sg_b631751e1743212d,t1+t1ce+t2+flair,0.6835236367338675
hemis,44,BRATS_307,sg_b631751e1743212d,t1+t2,0.509031015118177
hemis,44,BRATS_307,sg_b631751e1743212d,t1+t2+flair,0.5898041916519656
hemis,44,BRATS_307,sg_b631751e1743212d,t1ce,0.3594841822260009
hemis,44,BRATS_307,sg_b631751e1743212d,t1ce+flair,0.6080023260959883
hemis,44,BRATS_307,sg_b631751e1743212d,t1ce+t2,0.672282339937723
hemis,44,BRATS_307,sg_b631751e1743212d,t1ce+t2+flair,0.6634664751870363
hemis,44,BRATS_307,sg_b631751e1743212d,t2,0.4362326753669561
hemis,44,BRATS_307,sg_b631751e1743212d,t2+flair,0.5495529814769131
hemis,44,BRATS_097,sg_b8270589d730933f,flair,0.6552197760408313
hemis,44,BRATS_097,sg_b8270589d730933f,t1,0.16295205518019756
hemis,44,BRATS_097,sg_b8270589d730933f,t1+flair,0.6359391413538875
hemis,44,BRATS_097,sg_b8270589d730933f,t1+t1ce,0.7368507621860757
hemis,44,BRATS_097,sg_b8270589d730933f,t1+t1ce+flair,0.8418126950543444
hemis,44,BRATS_097,sg_b8270589d730933f,t1+t1ce+t2,0.872476512938498
hemis,44,BRATS_097,sg_b8270589d730933f,t1+t1ce+t2+flair,0.8743145296251656
hemis,44,BRATS_097,sg_b8270589d730933f,t1+t2,0.6982552201651568
hemis,44,BRATS_097,sg_b8270589d730933f,t1+t2+flair,0.7142529386580557
hemis,44,BRATS_097,sg_b8270589d730933f,t1ce,0.75305417121853
hemis,44,BRATS_097,sg_b8270589d730933f,t1ce+flair,0.8341168200920451
hemis,44,BRATS_097,sg_b8270589d730933f,t1ce+t2,0.866877802791464
hemis,44,BRATS_097,sg_b8270589d730933f,t1ce+t2+flair,0.8669624246885946
hemis,44,BRATS_097,sg_b8270589d730933f,t2,0.6612838804799147
hemis,44,BRATS_097,sg_b8270589d730933f,t2+flair,0.7128659467350297
hemis,44,BRATS_059,sg_ba3a8080940b073a,flair,0.6436793770585226
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1,0.3810608116773985
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1+flair,0.637221219581205
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1+t1ce,0.6592571711876383
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1+t1ce+flair,0.8112388917434585
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1+t1ce+t2,0.8036224880452245
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1+t1ce+t2+flair,0.8158864802621206
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1+t2,0.6435216975981924
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1+t2+flair,0.6430431212517481
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1ce,0.6675381828852563
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1ce+flair,0.8185532676089174
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1ce+t2,0.8219277872275365
hemis,44,BRATS_059,sg_ba3a8080940b073a,t1ce+t2+flair,0.8227812671676893
hemis,44,BRATS_059,sg_ba3a8080940b073a,t2,0.5302080620206917
hemis,44,BRATS_059,sg_ba3a8080940b073a,t2+flair,0.6331081260111449
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,flair,0.3601689101103375
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1,0.41004011305493426
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1+flair,0.4656791388337213
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1+t1ce,0.4356651292218732
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1+t1ce+flair,0.46176626062943343
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1+t1ce+t2,0.4771684875929918
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1+t1ce+t2+flair,0.5122685035681332
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1+t2,0.4680307089957811
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1+t2+flair,0.5056840790432403
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1ce,0.4485200116177912
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1ce+flair,0.4915790672693842
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1ce+t2,0.48978723777962063
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t1ce+t2+flair,0.5191547001329955
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t2,0.4356841961289481
hemis,44,BRATS_092,sg_ba92e4f1c3218b3e,t2+flair,0.49820794901491583
hemis,44,BRATS_259,sg_c12d4b1240c5accb,flair,0.2629986273590988
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1,0.22019466287201483
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1+flair,0.28893789727356317
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1+t1ce,0.21826521494907394
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1+t1ce+flair,0.29526726487012683
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1+t1ce+t2,0.29214138862863676
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1+t1ce+t2+flair,0.3610414371307686
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1+t2,0.3082401645976756
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1+t2+flair,0.36015007743485145
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1ce,0.205400127316638
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1ce+flair,0.26490538439199546
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1ce+t2,0.27491483685983664
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t1ce+t2+flair,0.3535431298396265
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t2,0.27394394756003776
hemis,44,BRATS_259,sg_c12d4b1240c5accb,t2+flair,0.34365764843408736
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,flair,0.4158282039678831
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1,0.246693472820064
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1+flair,0.4676484021486281
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1+t1ce,0.5678311719299721
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1+t1ce+flair,0.6858690313084711
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1+t1ce+t2,0.7220638274528307
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1+t1ce+t2+flair,0.7242691728663121
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1+t2,0.47267268510696053
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1+t2+flair,0.5513791691390114
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1ce,0.48066756923287574
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1ce+flair,0.6606437483236355
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1ce+t2,0.7220915856339757
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t1ce+t2+flair,0.7044563788636006
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t2,0.22778937889156747
hemis,44,BRATS_374,sg_d72cc5be6db7b3ed,t2+flair,0.5085904529130726
hemis,44,BRATS_304,sg_d7b9b04ec447b240,flair,0.34744371522110445
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1,0.19286910659648662
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1+flair,0.44892931429223126
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1+t1ce,0.4182983965992109
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1+t1ce+flair,0.6521326999519926
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1+t1ce+t2,0.6035625492664002
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1+t1ce+t2+flair,0.7192625658250491
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1+t2,0.35136393146755207
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1+t2+flair,0.5479285578479597
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1ce,0.5233449568384546
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1ce+flair,0.6461825790542867
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1ce+t2,0.6981834256631662
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t1ce+t2+flair,0.7362100806967012
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t2,0.16078114115765316
hemis,44,BRATS_304,sg_d7b9b04ec447b240,t2+flair,0.5502616450738632
hemis,44,BRATS_062,sg_d94777b27d97ed81,flair,0.3534265524128138
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1,0.22418552340709444
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1+flair,0.3691295673768267
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1+t1ce,0.44593956620374814
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1+t1ce+flair,0.45211167076651226
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1+t1ce+t2,0.5040073929416583
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1+t1ce+t2+flair,0.5343695580463194
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1+t2,0.3907534865041544
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1+t2+flair,0.46479086181341095
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1ce,0.3781018045461353
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1ce+flair,0.4220439243391347
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1ce+t2,0.44455298672766075
hemis,44,BRATS_062,sg_d94777b27d97ed81,t1ce+t2+flair,0.53275746498503
hemis,44,BRATS_062,sg_d94777b27d97ed81,t2,0.1928549536036853
hemis,44,BRATS_062,sg_d94777b27d97ed81,t2+flair,0.4345969850721212
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,flair,0.4669333874132177
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1,0.025688276905155794
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1+flair,0.5037330551204081
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t1ce,0.42707317755240776
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t1ce+flair,0.5707687446734059
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t1ce+t2,0.6082406729236126
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t1ce+t2+flair,0.568750288293253
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t2,0.54910797271804
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t2+flair,0.512056789593236
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1ce,0.41130181267434546
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1ce+flair,0.5601805443302282
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1ce+t2,0.5701547019072574
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t1ce+t2+flair,0.5489867903495261
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t2,0.2930441689650705
hemis,44,BRATS_144,sg_eba0e4eedce19b2a,t2+flair,0.44395973158120233
hemis,44,BRATS_327,sg_edd8bce225d29352,flair,0.5163404172486687
hemis,44,BRATS_327,sg_edd8bce225d29352,t1,0.3468621320453667
hemis,44,BRATS_327,sg_edd8bce225d29352,t1+flair,0.5053389359703908
hemis,44,BRATS_327,sg_edd8bce225d29352,t1+t1ce,0.6907299199906124
hemis,44,BRATS_327,sg_edd8bce225d29352,t1+t1ce+flair,0.8080659859621943
hemis,44,BRATS_327,sg_edd8bce225d29352,t1+t1ce+t2,0.8374458534305793
hemis,44,BRATS_327,sg_edd8bce225d29352,t1+t1ce+t2+flair,0.8301953245473622
hemis,44,BRATS_327,sg_edd8bce225d29352,t1+t2,0.4834103835697727
hemis,44,BRATS_327,sg_edd8bce225d29352,t1+t2+flair,0.5667294013158072
hemis,44,BRATS_327,sg_edd8bce225d29352,t1ce,0.7079009898396725
hemis,44,BRATS_327,sg_edd8bce225d29352,t1ce+flair,0.7650170512574133
hemis,44,BRATS_327,sg_edd8bce225d29352,t1ce+t2,0.8156245522998192
hemis,44,BRATS_327,sg_edd8bce225d29352,t1ce+t2+flair,0.7570501573893558
hemis,44,BRATS_327,sg_edd8bce225d29352,t2,0.4463804758785508
hemis,44,BRATS_327,sg_edd8bce225d29352,t2+flair,0.5699236857425691
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,flair,0.7237998317355764
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1,0.5621526176143342
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+flair,0.685702961612117
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t1ce,0.6168609688603613
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t1ce+flair,0.719240343199759
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t1ce+t2,0.7476380770486654
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t1ce+t2+flair,0.7866077731357392
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t2,0.7199345800232201
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t2+flair,0.7700299868702731
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1ce,0.723803164015765
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1ce+flair,0.7667838539067379
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1ce+t2,0.7793907487112294
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1ce+t2+flair,0.8077201171744934
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t2,0.6604238426187345
hemis,44,BRATS_414,sg_f05f74ccf0cb9cd0,t2+flair,0.7722633045205746
hemis,44,BRATS_119,sg_f0dec3098c35e293,flair,0.4329706416864069
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1,0.020052446598030522
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1+flair,0.4508524180306221
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1+t1ce,0.3660142767634253
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1+t1ce+flair,0.5223415422679615
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1+t1ce+t2,0.5421941457325278
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1+t1ce+t2+flair,0.5624112057945707
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1+t2,0.49481285964182614
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1+t2+flair,0.51100289587803
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1ce,0.3967634803859436
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1ce+flair,0.5151889342360981
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1ce+t2,0.5233668534952175
hemis,44,BRATS_119,sg_f0dec3098c35e293,t1ce+t2+flair,0.5618317115416429
hemis,44,BRATS_119,sg_f0dec3098c35e293,t2,0.27244737102671085
hemis,44,BRATS_119,sg_f0dec3098c35e293,t2+flair,0.4854658893196644
hemis,44,BRATS_391,sg_f68c66cac443ae9a,flair,0.5385518492790892
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1,0.34812737145559813
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1+flair,0.5441074809928613
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1+t1ce,0.7249479249404613
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1+t1ce+flair,0.7734169285597489
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1+t1ce+t2,0.8737386572297151
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1+t1ce+t2+flair,0.8335788712889682
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1+t2,0.6510226105658887
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1+t2+flair,0.6142607317375112
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1ce,0.759191321722005
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1ce+flair,0.7491807805910917
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1ce+t2,0.8762848179498021
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t1ce+t2+flair,0.8163816240438687
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t2,0.5517521493408976
hemis,44,BRATS_391,sg_f68c66cac443ae9a,t2+flair,0.6254672520485546
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,flair,0.605603730814727
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1,0.11982827342984016
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1+flair,0.5302520213023924
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1+t1ce,0.7005292849572538
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1+t1ce+flair,0.7252521317953237
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1+t1ce+t2,0.7382743619233182
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1+t1ce+t2+flair,0.7517234591645053
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1+t2,0.47798595826290263
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1+t2+flair,0.5768463378604686
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1ce,0.6800634935695621
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1ce+flair,0.7252248624975364
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1ce+t2,0.718848430518606
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t1ce+t2+flair,0.7605812615613038
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t2,0.19317103662757662
qmmf,42,BRATS_160,sg_01ac2338604cf8bc,t2+flair,0.6389892410917737
qmmf,42,BRATS_403,sg_09e69c148337e6f2,flair,0.5703823900034392
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1,0.5312009493555784
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1+flair,0.589736141220839
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1+t1ce,0.7174259415878422
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1+t1ce+flair,0.7743501086758409
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1+t1ce+t2,0.7661421996197122
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1+t1ce+t2+flair,0.7869022572663803
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1+t2,0.5755897037804629
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1+t2+flair,0.601648278830807
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1ce,0.7123064249617851
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1ce+flair,0.7852369787775446
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1ce+t2,0.7793151924904563
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t1ce+t2+flair,0.8001056558174472
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t2,0.5793111939375004
qmmf,42,BRATS_403,sg_09e69c148337e6f2,t2+flair,0.6146419017852193
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,flair,0.23719080072293372
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1,0.2408161424570748
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1+flair,0.2950090210965529
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1+t1ce,0.48305666660411983
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1+t1ce+flair,0.6888523428005161
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1+t1ce+t2,0.6531226939878237
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1+t1ce+t2+flair,0.7224370108396077
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1+t2,0.32371141719503665
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1+t2+flair,0.3339143540657194
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1ce,0.5109646802184206
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1ce+flair,0.7821462807543701
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1ce+t2,0.709889692463736
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t1ce+t2+flair,0.8010113484157598
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t2,0.23113626057681738
qmmf,42,BRATS_302,sg_155b562e5b5b19e2,t2+flair,0.31979338375904864
qmmf,42,BRATS_116,sg_208587454a785b38,flair,0.5459523575994223
qmmf,42,BRATS_116,sg_208587454a785b38,t1,0.5245990411312434
qmmf,42,BRATS_116,sg_208587454a785b38,t1+flair,0.5616729171037339
qmmf,42,BRATS_116,sg_208587454a785b38,t1+t1ce,0.4687395817326027
qmmf,42,BRATS_116,sg_208587454a785b38,t1+t1ce+flair,0.6356017432378047
qmmf,42,BRATS_116,sg_208587454a785b38,t1+t1ce+t2,0.5780066249161525
qmmf,42,BRATS_116,sg_208587454a785b38,t1+t1ce+t2+flair,0.632588606309331
qmmf,42,BRATS_116,sg_208587454a785b38,t1+t2,0.5504541192026623
qmmf,42,BRATS_116,sg_208587454a785b38,t1+t2+flair,0.5775000744392323
qmmf,42,BRATS_116,sg_208587454a785b38,t1ce,0.4404714368662057
qmmf,42,BRATS_116,sg_208587454a785b38,t1ce+flair,0.6501589344791494
qmmf,42,BRATS_116,sg_208587454a785b38,t1ce+t2,0.5799913048276625
qmmf,42,BRATS_116,sg_208587454a785b38,t1ce+t2+flair,0.6502311706588556
