model,case_id,subset,group_id,n_modalities,macro_dice
no_quality,BRATS_111,t1+t1ce,sg_74969a1c98337c11,2,0.053568428361945385
no_quality,BRATS_111,t1+t1ce+flair,sg_74969a1c98337c11,3,0.1932844538584613
no_quality,BRATS_111,t1+t1ce+t2,sg_74969a1c98337c11,3,0.1991071581257637
no_quality,BRATS_111,t1+t1ce+t2+flair,sg_74969a1c98337c11,4,0.21816022845354277
no_quality,BRATS_111,t1+t2,sg_74969a1c98337c11,2,0.21092743079413334
no_quality,BRATS_111,t1+t2+flair,sg_74969a1c98337c11,3,0.23520256552228722
no_quality,BRATS_111,t1ce,sg_74969a1c98337c11,1,0.0612435334542622
no_quality,BRATS_111,t1ce+flair,sg_74969a1c98337c11,2,0.21582463867030932
no_quality,BRATS_111,t1ce+t2,sg_74969a1c98337c11,2,0.2100199371136
no_quality,BRATS_111,t1ce+t2+flair,sg_74969a1c98337c11,3,0.2337707217354562
no_quality,BRATS_111,t2,sg_74969a1c98337c11,1,0.24118211550108418
no_quality,BRATS_111,t2+flair,sg_74969a1c98337c11,2,0.26168262153643923
no_quality,BRATS_172,flair,sg_cb857fb98a0abf51,1,0.2511691317281561
no_quality,BRATS_172,t1,sg_cb857fb98a0abf51,1,0.011251955942241725
no_quality,BRATS_172,t1+flair,sg_cb857fb98a0abf51,2,0.1983606117341581
no_quality,BRATS_172,t1+t1ce,sg_cb857fb98a0abf51,2,0.264891481641669
no_quality,BRATS_172,t1+t1ce+flair,sg_cb857fb98a0abf51,3,0.28000897084458226
no_quality,BRATS_172,t1+t1ce+t2,sg_cb857fb98a0abf51,3,0.338087203610751
no_quality,BRATS_172,t1+t1ce+t2+flair,sg_cb857fb98a0abf51,4,0.3212279491437404
no_quality,BRATS_172,t1+t2,sg_cb857fb98a0abf51,2,0.20469219077420167
no_quality,BRATS_172,t1+t2+flair,sg_cb857fb98a0abf51,3,0.25190584341271993
no_quality,BRATS_172,t1ce,sg_cb857fb98a0abf51,1,0.2780165521336986
no_quality,BRATS_172,t1ce+flair,sg_cb857fb98a0abf51,2,0.31408019798259956
no_quality,BRATS_172,t1ce+t2,sg_cb857fb98a0abf51,2,0.35467890997766727
no_quality,BRATS_172,t1ce+t2+flair,sg_cb857fb98a0abf51,3,0.33593972584102333
no_quality,BRATS_172,t2,sg_cb857fb98a0abf51,1,0.16971402619833031
no_quality,BRATS_172,t2+flair,sg_cb857fb98a0abf51,2,0.26423879190872707
no_quality,BRATS_338,flair,sg_602726c0ba192496,1,0.10059101030543575
no_quality,BRATS_338,t1,sg_602726c0ba192496,1,0.0017791470537772372
no_quality,BRATS_338,t1+flair,sg_602726c0ba192496,2,0.1719414295131584
no_quality,BRATS_338,t1+t1ce,sg_602726c0ba192496,2,0.010990726753115446
no_quality,BRATS_338,t1+t1ce+flair,sg_602726c0ba192496,3,0.19297093942030927
no_quality,BRATS_338,t1+t1ce+t2,sg_602726c0ba192496,3,0.03833393405865666
no_quality,BRATS_338,t1+t1ce+t2+flair,sg_602726c0ba192496,4,0.22567646687990883
no_quality,BRATS_338,t1+t2,sg_602726c0ba192496,2,0.00819433920590787
no_quality,BRATS_338,t1+t2+flair,sg_602726c0ba192496,3,0.21048154502533886
no_quality,BRATS_338,t1ce,sg_602726c0ba192496,1,0.029451274791505305
no_quality,BRATS_338,t1ce+flair,sg_602726c0ba192496,2,0.1663851395359825
no_quality,BRATS_338,t1ce+t2,sg_602726c0ba192496,2,0.07548366169162112
no_quality,BRATS_338,t1ce+t2+flair,sg_602726c0ba192496,3,0.21151383161954973
no_quality,BRATS_338,t2,sg_602726c0ba192496,1,0.009764818768572155
no_quality,BRATS_338,t2+flair,sg_602726c0ba192496,2,0.12556561222309537
no_quality,BRATS_367,flair,sg_a46b5f5bbd1aae60,1,0.2469332574305382
no_quality,BRATS_367,t1,sg_a46b5f5bbd1aae60,1,0.006469846311954033
no_quality,BRATS_367,t1+flair,sg_a46b5f5bbd1aae60,2,0.24947823554224868
no_quality,BRATS_367,t1+t1ce,sg_a46b5f5bbd1aae60,2,0.058029009458915336
no_quality,BRATS_367,t1+t1ce+flair,sg_a46b5f5bbd1aae60,3,0.2714698735801652
no_quality,BRATS_367,t1+t1ce+t2,sg_a46b5f5bbd1aae60,3,0.2630099664837591
no_quality,BRATS_367,t1+t1ce+t2+flair,sg_a46b5f5bbd1aae60,4,0.31962418719001273
no_quality,BRATS_367,t1+t2,sg_a46b5f5bbd1aae60,2,0.24276943748837745
