group_id,qmmf,hemis,unet25d,no_quality,no_variance,no_max,no_consistency,shuffled_quality,matched_moment_fusion
sg_1aebfcdb85ddeaf3,0.8259936062281829,0.569845161348738,0.8334025197093382,0.8478530225386978,0.8225141905091927,0.8326894508198253,0.8197231080138319,0.8811330698309854,0.806302482196138
sg_1dd2f970abd2e8ef,0.8291005110133988,0.8097918498966531,0.8174551202164541,0.8442983383465048,0.8451528362947033,0.8366392490756546,0.8337269423174751,0.8169892380487568,0.8299079283393948
sg_20a57b6fd840c3eb,0.8535545764979281,0.7359747846455941,0.8493112395878692,0.8585610358336702,0.8587308062665736,0.8469429303314323,0.855964409553058,0.8446285399719747,0.857285674810477
sg_25e919048f6b0ef1,0.8000576390296477,0.7923313438070719,0.8135384744512276,0.8220493431882375,0.7983401174508736,0.8082106732146611,0.8077399400719222,0.783650934770905,0.8070926432489776
sg_294e1273de6f57c3,0.853506079309066,0.7821982878663152,0.8623816440314618,0.8594020762660892,0.8619653357749197,0.8558783828835481,0.8535191699266949,0.8495778482269933,0.8585330663633706
sg_2f3955204a0ca3e9,0.5797240252475335,0.4365695007990056,0.5084157284233033,0.5717420597060158,0.5942350908259519,0.5847669678484292,0.5705978281851792,0.5968663772332268,0.5679445496045001
sg_341113092c77300c,0.8261049569568897,0.7392678873242348,0.8482701024020392,0.8083548691203472,0.7974585775917006,0.7958394507204831,0.804433647954153,0.851963553228214,0.7635637954510357
sg_3aff73a604680c9f,0.8667508853510276,0.7395029971855367,0.8581757839273001,0.862550927853019,0.8497112378520452,0.8594511469745808,0.8653066721397399,0.838746678794503,0.8557454715647885
sg_3b44f65ab67602cc,0.8110845763157306,0.5163379883612418,0.6735530344524066,0.8301161132436015,0.7704694647200171,0.8034334015384255,0.7703221288227008,0.8666169400954649,0.7957811585776553
sg_3deae33bd61113ad,0.8504759478102916,0.7645783657119268,0.8090330695584059,0.8499447927782856,0.8497661211515952,0.866217098171128,0.8595585932855677,0.8475310642510365,0.8346923559262699
sg_4271128070862d7b,0.9160714856731832,0.8743519731028331,0.9301536430107139,0.9146199659508301,0.9149867468865638,0.9131544740234234,0.9146548399632568,0.9201929680188339,0.9086337860189637
sg_4634c4d061d30852,0.8970394555595357,0.8090810052039626,0.9050957546729433,0.8900306273454044,0.8971058610030722,0.8872793399939295,0.8977013721555128,0.8911143104725222,0.8991748622507837
sg_46b6c66765483f24,0.812705438051028,0.7576870306981885,0.829416884991402,0.8492801956797494,0.8354275533588919,0.8626633731263628,0.8125821405708065,0.8059894826802226,0.8406343213328458
sg_482440ccbb01f4b6,0.8558570373140395,0.7637669469402699,0.8303289025771282,0.8567408414326609,0.8553085577138375,0.855479853634992,0.8555864485822301,0.865060952315702,0.8506297288047966
sg_56808505899f20c6,0.6310849903595666,0.46677046924428006,0.6265319775033692,0.6466700656912356,0.629276691564345,0.6125565674017358,0.6301496170966341,0.6533199879517504,0.6382719229212757
sg_59b0ddbe83debbeb,0.9072929988204167,0.8528436019327432,0.9081107496056059,0.9181791767128223,0.9177739750551095,0.923039218877949,0.8981795957780128,0.8955927416196269,0.9123179783935425
sg_602726c0ba192496,0.7198470007608994,0.5489068611399814,0.6265675594430223,0.7247902046633276,0.6966566060810888,0.6834278398590538,0.7201497813050036,0.7319632514716513,0.6846265339110508
sg_68bdb7a39259fbb9,0.7573505486659231,0.6571444210365078,0.742242399644676,0.7468741066931857,0.7326209746178407,0.753387547043149,0.7548617362137007,0.7292884769708914,0.7300618704308635
sg_6e037dcf2717c090,0.893927862899135,0.7903582237179979,0.8491086998934358,0.8804797737152734,0.8881332081006401,0.8973702604539112,0.8928446253951332,0.899317603463893,0.8881681133197222
sg_7388a0c070338c97,0.62636240165756,0.3103351572965179,0.6326140212825828,0.7493136704603864,0.6820059755982473,0.7495596680411394,0.5654815747635704,0.6352848685323126,0.6952480681088105
sg_74969a1c98337c11,0.9028566567629955,0.7346708122609922,0.88377015444619,0.9134875489559799,0.9134757506753386,0.9046508431959607,0.9048251059833821,0.9180623509097247,0.9049943440304423
sg_7f58a5b7e76f4fe0,0.8502829619481,0.7149568931801535,0.7785244295665901,0.8617851038283908,0.8468127305771974,0.8629679600180865,0.8521042810906518,0.8721091832974759,0.8651480653279695
sg_85c10b3b6ba1a11a,0.8552700270831092,0.8162322710104792,0.8481839288100765,0.8560317592212678,0.8545699365185842,0.8568085378319723,0.851976917391755,0.851822876037494,0.8550354809341325
sg_8a56096263e207fc,0.7786141339365162,0.6268365756405252,0.7696561195940088,0.7741102678175985,0.7321810893086392,0.7832088339160316,0.778016666606717,0.7733270462204641,0.7142310392198942
sg_8b399fcd141dcfdf,0.7414955247678249,0.49094652658935606,0.723981641764021,0.7702469646264115,0.7735314123237378,0.7701450202837713,0.7444577735671026,0.7655829349084659,0.7803715806275944
sg_8fafb32a9081c1ab,0.9417381036276933,0.8886465956531079,0.9443819042700439,0.9393005175946614,0.9411356794157143,0.9442054717255294,0.9429559767692073,0.9278525847591668,0.9375463913444924
sg_9568e8757c7f7a03,0.8985336146028572,0.7346588727972082,0.9001105186132344,0.8951350840965236,0.8916365323177868,0.8908394486847472,0.8983488657510649,0.8851567872779816,0.8873819578947374
sg_994f503ff2896f58,0.7742943610982577,0.4671443392668446,0.6201342312145298,0.7824978804549061,0.7646399850693846,0.7783104818405704,0.7720622713629807,0.776880406862913,0.7508742587429431
sg_a46b5f5bbd1aae60,0.8386680299833298,0.7683460471674602,0.8838060811866836,0.8617735915986576,0.8652754322295935,0.8683446121523243,0.8420275813620131,0.8389166853330027,0.8747300811139468
sg_a4981b8b123d95c4,0.8072431311206882,0.7024523727985903,0.7926174830459911,0.8261679196105836,0.8180070695168085,0.796459124980136,0.8184006599446534,0.7713271903777732,0.8222552071980398
sg_a707a1d218f0d2b5,0.870251859729611,0.84568232673218,0.8660697087172243,0.8769082487828067,0.8747943610044081,0.8740040722032852,0.8680030555284807,0.8672110513333112,0.8788005313903363
sg_a85271745ce8f675,0.9072404625509551,0.8435183887025656,0.9009582500195354,0.9099732563916767,0.9118019198725116,0.9043291170224478,0.9098005076968583,0.9093446222844295,0.9096522433610922
sg_b20e85806c40821b,0.9228522675323829,0.8761053895269761,0.9158984733172024,0.9269932545026045,0.9273052415588918,0.9274069165675132,0.9217315750519596,0.9204235926459429,0.9204145449520248
sg_baba356c1735c37c,0.8642814343500598,0.7870753237482734,0.835139100438959,0.8602008798116462,0.8570965649599629,0.8673959270484806,0.8648878411914364,0.8654383945503359,0.8481689785937503
sg_bb9168abf0fd30fa,0.9218715242586993,0.9112111392700273,0.9185365714616752,0.9231582011762868,0.9239415734982397,0.9221494182677038,0.921280023883655,0.9225520306278435,0.9250127838787289
sg_c581881a08851b71,0.7706256826388422,0.7358954711566561,0.7586798287629047,0.7473510108782221,0.7521027145537702,0.7515359503652562,0.7849998867055911,0.7250811925722931,0.786517823528856
sg_cb857fb98a0abf51,0.9251582853911129,0.8828538942838667,0.9216918725314831,0.9254150129318598,0.929647735662858,0.926774435908432,0.9235832425805295,0.9264342408145729,0.9282185477131704
sg_cf33245fcb420c9d,0.935473225686299,0.8610534750132872,0.9363190476924712,0.93903544275783,0.9399766047893803,0.9410717479746133,0.9326736048648083,0.9357294963204537,0.9355825953629275
sg_dbb5dd7d7605593e,0.8013799715253507,0.6765314033501376,0.779835350330819,0.8112846618014959,0.8000160989114442,0.8109396569240133,0.8054056521383753,0.7889070818612213,0.7959714752013284
sg_f2ae1107a9ed4b17,0.8068475560151612,0.7719472169923428,0.7879339023994355,0.8003925907004775,0.8031891921169256,0.806881912643739,0.8037721254362314,0.8180286765749684,0.806000728901514
sg_f34fbe3fa2cc0d13,0.27579769432861495,0.17586607594188478,0.09602568809591461,0.0482517374382605,0.4385065389651586,0.33235254235086753,0.3548456650630884,9.251549634563333e-05,0.35327793813491276
sg_f93b0ed09e4e1fd3,0.9192857372810939,0.8780235686926919,0.9161028181082407,0.9217505651741248,0.919020606104704,0.918693945529947,0.9190965114808188,0.9215347263073742,0.9160739850605469
sg_f97d65d782868e9a,0.5154841326379909,0.35497430619569276,0.4914980419472614,0.4780667436162051,0.43033644635786866,0.44235942225001246,0.5102040097735121,0.5379158549786578,0.45074992847929957
