model,seed,curve,x,y
full,43,PR,0.2978723404255319,0.9545454545454546
full,43,PR,0.2907801418439716,0.9534883720930233
full,43,PR,0.28368794326241137,0.9523809523809523
full,43,PR,0.2765957446808511,0.9512195121951219
full,43,PR,0.2695035460992908,0.95
full,43,PR,0.2624113475177305,0.9487179487179487
full,43,PR,0.2553191489361702,0.9473684210526315
full,43,PR,0.24822695035460993,0.9459459459459459
full,43,PR,0.24113475177304963,0.9444444444444444
full,43,PR,0.23404255319148937,0.9428571428571428
full,43,PR,0.22695035460992907,0.9411764705882353
full,43,PR,0.2198581560283688,0.9393939393939394
full,43,PR,0.2127659574468085,0.9375
full,43,PR,0.20567375886524822,0.9354838709677419
full,43,PR,0.19858156028368795,0.9333333333333333
full,43,PR,0.19148936170212766,0.9310344827586207
full,43,PR,0.18439716312056736,0.9285714285714286
full,43,PR,0.1773049645390071,0.9259259259259259
full,43,PR,0.1702127659574468,0.9230769230769231
full,43,PR,0.16312056737588654,0.92
full,43,PR,0.15602836879432624,0.9166666666666666
full,43,PR,0.14893617021276595,0.9130434782608695
full,43,PR,0.14184397163120568,0.9090909090909091
full,43,PR,0.1347517730496454,0.9047619047619048
full,43,PR,0.1276595744680851,0.9
full,43,PR,0.12056737588652482,0.8947368421052632
full,43,PR,0.11347517730496454,0.8888888888888888
full,43,PR,0.10638297872340426,0.8823529411764706
full,43,PR,0.09929078014184398,0.875
full,43,PR,0.09219858156028368,0.8666666666666667
full,43,PR,0.09219858156028368,0.9285714285714286
full,43,PR,0.0851063829787234,0.9230769230769231
full,43,PR,0.07801418439716312,0.9166666666666666
full,43,PR,0.07092198581560284,0.9090909090909091
full,43,PR,0.06382978723404255,0.9
full,43,PR,0.06382978723404255,1.0
full,43,PR,0.05673758865248227,1.0
full,43,PR,0.04964539007092199,1.0
full,43,PR,0.0425531914893617,1.0
full,43,PR,0.03546099290780142,1.0
full,43,PR,0.028368794326241134,1.0
full,43,PR,0.02127659574468085,1.0
full,43,PR,0.014184397163120567,1.0
full,43,PR,0.0070921985815602835,1.0
full,43,PR,0.0,1.0
full,44,ROC,0.0,0.0
full,44,ROC,0.0,0.0070921985815602835
full,44,ROC,0.0,0.2624113475177305
full,44,ROC,0.011494252873563218,0.2624113475177305
full,44,ROC,0.011494252873563218,0.425531914893617
full,44,ROC,0.022988505747126436,0.425531914893617
full,44,ROC,0.022988505747126436,0.5460992907801419
full,44,ROC,0.034482758620689655,0.5460992907801419
full,44,ROC,0.034482758620689655,0.574468085106383
full,44,ROC,0.05747126436781609,0.574468085106383
full,44,ROC,0.05747126436781609,0.5815602836879432
full,44,ROC,0.06896551724137931,0.5815602836879432
full,44,ROC,0.06896551724137931,0.5886524822695035
full,44,ROC,0.08045977011494253,0.5886524822695035
full,44,ROC,0.08045977011494253,0.6028368794326241
full,44,ROC,0.09195402298850575,0.6028368794326241
full,44,ROC,0.09195402298850575,0.6595744680851063
full,44,ROC,0.10344827586206896,0.6595744680851063
full,44,ROC,0.10344827586206896,0.6666666666666666
full,44,ROC,0.12643678160919541,0.6666666666666666
full,44,ROC,0.12643678160919541,0.7304964539007093
full,44,ROC,0.13793103448275862,0.7304964539007093
full,44,ROC,0.13793103448275862,0.7872340425531915
full,44,ROC,0.14942528735632185,0.7872340425531915
full,44,ROC,0.14942528735632185,0.7943262411347518
full,44,ROC,0.1724137931034483,0.7943262411347518
full,44,ROC,0.1724137931034483,0.8014184397163121
full,44,ROC,0.1839080459770115,0.8014184397163121
full,44,ROC,0.1839080459770115,0.8156028368794326
full,44,ROC,0.2413793103448276,0.8156028368794326
full,44,ROC,0.2413793103448276,0.8297872340425532
full,44,ROC,0.26436781609195403,0.8297872340425532
full,44,ROC,0.26436781609195403,0.8368794326241135
full,44,ROC,0.3793103448275862,0.8368794326241135
full,44,ROC,0.3793103448275862,0.851063829787234
full,44,ROC,0.42528735632183906,0.851063829787234
full,44,ROC,0.42528735632183906,0.8723404255319149
full,44,ROC,0.47126436781609193,0.8723404255319149
full,44,ROC,0.47126436781609193,0.8794326241134752
full,44,ROC,0.5172413793103449,0.8794326241134752
full,44,ROC,0.5172413793103449,0.8865248226950354
full,44,ROC,0.5402298850574713,0.8865248226950354
full,44,ROC,0.5402298850574713,0.8936170212765957
full,44,ROC,0.5632183908045977,0.8936170212765957
full,44,ROC,0.5632183908045977,0.900709219858156
full,44,ROC,0.5977011494252874,0.900709219858156
full,44,ROC,0.5977011494252874,0.9078014184397163
full,44,ROC,0.6091954022988506,0.9078014184397163
full,44,ROC,0.6091954022988506,0.9148936170212766
full,44,ROC,0.6436781609195402,0.9148936170212766
full,44,ROC,0.6436781609195402,0.9219858156028369
full,44,ROC,0.6551724137931034,0.9219858156028369
full,44,ROC,0.6551724137931034,0.9361702127659575
full,44,ROC,0.6781609195402298,0.9361702127659575
full,44,ROC,0.6781609195402298,0.950354609929078
full,44,ROC,0.6896551724137931,0.950354609929078
full,44,ROC,0.6896551724137931,0.9574468085106383
full,44,ROC,0.7241379310344828,0.9574468085106383
full,44,ROC,0.7241379310344828,0.9645390070921985
full,44,ROC,0.7586206896551724,0.9645390070921985
full,44,ROC,0.7586206896551724,0.9716312056737588
full,44,ROC,0.7701149425287356,0.9716312056737588
full,44,ROC,0.7701149425287356,0.9787234042553191
full,44,ROC,0.8045977011494253,0.9787234042553191
full,44,ROC,0.8045977011494253,0.9858156028368794
full,44,ROC,0.8390804597701149,0.9858156028368794
full,44,ROC,0.8390804597701149,0.9929078014184397
full,44,ROC,0.9195402298850575,0.9929078014184397
full,44,ROC,0.9195402298850575,1.0
full,44,ROC,1.0,1.0
full,44,PR,1.0,0.618421052631579
full,44,PR,1.0,0.6211453744493393
full,44,PR,1.0,0.6238938053097345
full,44,PR,1.0,0.6266666666666667
full,44,PR,1.0,0.6294642857142857
full,44,PR,1.0,0.6322869955156951
full,44,PR,1.0,0.6351351351351351
full,44,PR,1.0,0.6380090497737556
full,44,PR,0.9929078014184397,0.6363636363636364
full,44,PR,0.9929078014184397,0.639269406392694
full,44,PR,0.9929078014184397,0.6422018348623854
full,44,PR,0.9929078014184397,0.6451612903225806
full,44,PR,0.9929078014184397,0.6481481481481481
full,44,PR,0.9929078014184397,0.6511627906976745
full,44,PR,0.9929078014184397,0.6542056074766355
full,44,PR,0.9929078014184397,0.6572769953051644
full,44,PR,0.9858156028368794,0.6556603773584906
full,44,PR,0.9858156028368794,0.6587677725118484
full,44,PR,0.9858156028368794,0.6619047619047619
full,44,PR,0.9858156028368794,0.6650717703349283
full,44,PR,0.9787234042553191,0.6634615384615384
full,44,PR,0.9787234042553191,0.6666666666666666
full,44,PR,0.9787234042553191,0.6699029126213593
full,44,PR,0.9787234042553191,0.6731707317073171
full,44,PR,0.9716312056737588,0.6715686274509803
full,44,PR,0.9716312056737588,0.6748768472906403
full,44,PR,0.9645390070921985,0.6732673267326733
full,44,PR,0.9645390070921985,0.6766169154228856
full,44,PR,0.9645390070921985,0.68
full,44,PR,0.9645390070921985,0.6834170854271356
full,44,PR,0.9574468085106383,0.6818181818181818
full,44,PR,0.9574468085106383,0.6852791878172588
full,44,PR,0.9574468085106383,0.6887755102040817
full,44,PR,0.9574468085106383,0.6923076923076923
full,44,PR,0.950354609929078,0.6907216494845361
full,44,PR,0.950354609929078,0.694300518134715
full,44,PR,0.9432624113475178,0.6927083333333334
full,44,PR,0.9361702127659575,0.6910994764397905
full,44,PR,0.9361702127659575,0.6947368421052632
full,44,PR,0.9361702127659575,0.6984126984126984
full,44,PR,0.9290780141843972,0.6968085106382979
full,44,PR,0.9219858156028369,0.6951871657754011
full,44,PR,0.9219858156028369,0.6989247311827957
full,44,PR,0.9148936170212766,0.6972972972972973
full,44,PR,0.9148936170212766,0.7010869565217391
full,44,PR,0.9148936170212766,0.7049180327868853
full,44,PR,0.9148936170212766,0.7087912087912088
full,44,PR,0.9078014184397163,0.7071823204419889
full,44,PR,0.9078014184397163,0.7111111111111111
full,44,PR,0.900709219858156,0.7094972067039106
full,44,PR,0.900709219858156,0.7134831460674157
full,44,PR,0.900709219858156,0.7175141242937854
full,44,PR,0.900709219858156,0.7215909090909091
full,44,PR,0.8936170212765957,0.72
full,44,PR,0.8936170212765957,0.7241379310344828
full,44,PR,0.8936170212765957,0.7283236994219653
full,44,PR,0.8865248226950354,0.7267441860465116
full,44,PR,0.8865248226950354,0.7309941520467836
full,44,PR,0.8865248226950354,0.7352941176470589
full,44,PR,0.8794326241134752,0.7337278106508875
full,44,PR,0.8794326241134752,0.7380952380952381
full,44,PR,0.8794326241134752,0.7425149700598802
full,44,PR,0.8794326241134752,0.7469879518072289
full,44,PR,0.8794326241134752,0.7515151515151515
full,44,PR,0.8723404255319149,0.75
full,44,PR,0.8723404255319149,0.754601226993865
full,44,PR,0.8723404255319149,0.7592592592592593
full,44,PR,0.8723404255319149,0.7639751552795031
full,44,PR,0.8723404255319149,0.76875
full,44,PR,0.8652482269503546,0.7672955974842768
full,44,PR,0.8581560283687943,0.7658227848101266
full,44,PR,0.851063829787234,0.7643312101910829
full,44,PR,0.851063829787234,0.7692307692307693
full,44,PR,0.851063829787234,0.7741935483870968
full,44,PR,0.851063829787234,0.7792207792207793
full,44,PR,0.851063829787234,0.7843137254901961
full,44,PR,0.8439716312056738,0.7828947368421053
full,44,PR,0.8368794326241135,0.7814569536423841
full,44,PR,0.8368794326241135,0.7866666666666666
full,44,PR,0.8368794326241135,0.7919463087248322
full,44,PR,0.8368794326241135,0.7972972972972973
full,44,PR,0.8368794326241135,0.8027210884353742
full,44,PR,0.8368794326241135,0.8082191780821918
full,44,PR,0.8368794326241135,0.8137931034482758
full,44,PR,0.8368794326241135,0.8194444444444444
full,44,PR,0.8368794326241135,0.8251748251748252
full,44,PR,0.8368794326241135,0.8309859154929577
full,44,PR,0.8368794326241135,0.8368794326241135
full,44,PR,0.8297872340425532,0.8357142857142857
full,44,PR,0.8297872340425532,0.841726618705036
full,44,PR,0.8297872340425532,0.8478260869565217
full,44,PR,0.8226950354609929,0.8467153284671532
full,44,PR,0.8156028368794326,0.8455882352941176
full,44,PR,0.8156028368794326,0.8518518518518519
full,44,PR,0.8156028368794326,0.8582089552238806
full,44,PR,0.8156028368794326,0.8646616541353384
full,44,PR,0.8156028368794326,0.8712121212121212
full,44,PR,0.8156028368794326,0.8778625954198473
full,44,PR,0.8085106382978723,0.8769230769230769
full,44,PR,0.8014184397163121,0.875968992248062
full,44,PR,0.8014184397163121,0.8828125
full,44,PR,0.7943262411347518,0.8818897637795275
full,44,PR,0.7943262411347518,0.8888888888888888
full,44,PR,0.7943262411347518,0.896
full,44,PR,0.7872340425531915,0.8951612903225806
full,44,PR,0.7872340425531915,0.9024390243902439
full,44,PR,0.7801418439716312,0.9016393442622951
full,44,PR,0.7730496453900709,0.9008264462809917
full,44,PR,0.7659574468085106,0.9
full,44,PR,0.7588652482269503,0.8991596638655462
full,44,PR,0.75177304964539,0.8983050847457628
full,44,PR,0.7446808510638298,0.8974358974358975
full,44,PR,0.7375886524822695,0.896551724137931
full,44,PR,0.7304964539007093,0.8956521739130435
full,44,PR,0.7304964539007093,0.9035087719298246
full,44,PR,0.723404255319149,0.9026548672566371
full,44,PR,0.7163120567375887,0.9017857142857143
full,44,PR,0.7092198581560284,0.9009009009009009
full,44,PR,0.7021276595744681,0.9
full,44,PR,0.6950354609929078,0.8990825688073395
full,44,PR,0.6879432624113475,0.8981481481481481
full,44,PR,0.6808510638297872,0.897196261682243
full,44,PR,0.6737588652482269,0.8962264150943396
full,44,PR,0.6666666666666666,0.8952380952380953
full,44,PR,0.6666666666666666,0.9038461538461539
full,44,PR,0.6666666666666666,0.912621359223301
full,44,PR,0.6595744680851063,0.9117647058823529
full,44,PR,0.6595744680851063,0.9207920792079208
full,44,PR,0.6524822695035462,0.92
full,44,PR,0.6453900709219859,0.9191919191919192
full,44,PR,0.6382978723404256,0.9183673469387755
full,44,PR,0.6312056737588653,0.9175257731958762
full,44,PR,0.624113475177305,0.9166666666666666
full,44,PR,0.6170212765957447,0.9157894736842105
full,44,PR,0.6099290780141844,0.9148936170212766
full,44,PR,0.6028368794326241,0.9139784946236559
full,44,PR,0.6028368794326241,0.9239130434782609
full,44,PR,0.5957446808510638,0.9230769230769231
full,44,PR,0.5886524822695035,0.9222222222222223
full,44,PR,0.5886524822695035,0.9325842696629213
full,44,PR,0.5815602836879432,0.9318181818181818
full,44,PR,0.5815602836879432,0.9425287356321839
full,44,PR,0.574468085106383,0.9418604651162791
full,44,PR,0.574468085106383,0.9529411764705882
full,44,PR,0.574468085106383,0.9642857142857143
full,44,PR,0.5673758865248227,0.963855421686747
full,44,PR,0.5602836879432624,0.9634146341463414
full,44,PR,0.5531914893617021,0.9629629629629629
full,44,PR,0.5460992907801419,0.9625
full,44,PR,0.5460992907801419,0.9746835443037974
full,44,PR,0.5390070921985816,0.9743589743589743
full,44,PR,0.5319148936170213,0.974025974025974
full,44,PR,0.524822695035461,0.9736842105263158
full,44,PR,0.5177304964539007,0.9733333333333334
full,44,PR,0.5106382978723404,0.972972972972973
full,44,PR,0.5035460992907801,0.9726027397260274
full,44,PR,0.49645390070921985,0.9722222222222222
full,44,PR,0.48936170212765956,0.971830985915493
full,44,PR,0.48226950354609927,0.9714285714285714
full,44,PR,0.475177304964539,0.9710144927536232
full,44,PR,0.46808510638297873,0.9705882352941176
full,44,PR,0.46099290780141844,0.9701492537313433
full,44,PR,0.45390070921985815,0.9696969696969697
full,44,PR,0.44680851063829785,0.9692307692307692
full,44,PR,0.4397163120567376,0.96875
full,44,PR,0.4326241134751773,0.9682539682539683
full,44,PR,0.425531914893617,0.967741935483871
full,44,PR,0.425531914893617,0.9836065573770492
full,44,PR,0.41843971631205673,0.9833333333333333
full,44,PR,0.41134751773049644,0.9830508474576272
full,44,PR,0.40425531914893614,0.9827586206896551
full,44,PR,0.3971631205673759,0.9824561403508771
full,44,PR,0.3900709219858156,0.9821428571428571
full,44,PR,0.3829787234042553,0.9818181818181818
full,44,PR,0.375886524822695,0.9814814814814815
full,44,PR,0.36879432624113473,0.9811320754716981
full,44,PR,0.3617021276595745,0.9807692307692307
full,44,PR,0.3546099290780142,0.9803921568627451
full,44,PR,0.3475177304964539,0.98
full,44,PR,0.3404255319148936,0.9795918367346939
full,44,PR,0.3333333333333333,0.9791666666666666
full,44,PR,0.3262411347517731,0.9787234042553191
full,44,PR,0.3191489361702128,0.9782608695652174
full,44,PR,0.3120567375886525,0.9777777777777777
full,44,PR,0.3049645390070922,0.9772727272727273
full,44,PR,0.2978723404255319,0.9767441860465116
full,44,PR,0.2907801418439716,0.9761904761904762
full,44,PR,0.28368794326241137,0.975609756097561
full,44,PR,0.2765957446808511,0.975
full,44,PR,0.2695035460992908,0.9743589743589743
full,44,PR,0.2624113475177305,0.9736842105263158
full,44,PR,0.2624113475177305,1.0
full,44,PR,0.2553191489361702,1.0
full,44,PR,0.24822695035460993,1.0
full,44,PR,0.24113475177304963,1.0
full,44,PR,0.23404255319148937,1.0
full,44,PR,0.22695035460992907,1.0
full,44,PR,0.2198581560283688,1.0
full,44,PR,0.2127659574468085,1.0
full,44,PR,0.20567375886524822,1.0
full,44,PR,0.19858156028368795,1.0
full,44,PR,0.19148936170212766,1.0
full,44,PR,0.18439716312056736,1.0
full,44,PR,0.1773049645390071,1.0
full,44,PR,0.1702127659574468,1.0
full,44,PR,0.16312056737588654,1.0
full,44,PR,0.15602836879432624,1.0
full,44,PR,0.14893617021276595,1.0
full,44,PR,0.14184397163120568,1.0
full,44,PR,0.1347517730496454,1.0
full,44,PR,0.1276595744680851,1.0
full,44,PR,0.12056737588652482,1.0
full,44,PR,0.11347517730496454,1.0
full,44,PR,0.10638297872340426,1.0
full,44,PR,0.09929078014184398,1.0
full,44,PR,0.09219858156028368,1.0
full,44,PR,0.0851063829787234,1.0
full,44,PR,0.07801418439716312,1.0
full,44,PR,0.07092198581560284,1.0
full,44,PR,0.06382978723404255,1.0
full,44,PR,0.05673758865248227,1.0
full,44,PR,0.04964539007092199,1.0
full,44,PR,0.0425531914893617,1.0
full,44,PR,0.03546099290780142,1.0
full,44,PR,0.028368794326241134,1.0
full,44,PR,0.02127659574468085,1.0
full,44,PR,0.014184397163120567,1.0
full,44,PR,0.0070921985815602835,1.0
full,44,PR,0.0,1.0
narrow_resnet_gn,42,ROC,0.0,0.0
narrow_resnet_gn,42,ROC,0.0,0.0070921985815602835
narrow_resnet_gn,42,ROC,0.0,0.1347517730496454
narrow_resnet_gn,42,ROC,0.022988505747126436,0.1347517730496454
narrow_resnet_gn,42,ROC,0.022988505747126436,0.15602836879432624
narrow_resnet_gn,42,ROC,0.034482758620689655,0.15602836879432624
narrow_resnet_gn,42,ROC,0.034482758620689655,0.24113475177304963
narrow_resnet_gn,42,ROC,0.04597701149425287,0.24113475177304963
narrow_resnet_gn,42,ROC,0.04597701149425287,0.3191489361702128
narrow_resnet_gn,42,ROC,0.05747126436781609,0.3191489361702128
narrow_resnet_gn,42,ROC,0.05747126436781609,0.3475177304964539
narrow_resnet_gn,42,ROC,0.06896551724137931,0.3475177304964539
narrow_resnet_gn,42,ROC,0.06896551724137931,0.36879432624113473
narrow_resnet_gn,42,ROC,0.09195402298850575,0.36879432624113473
narrow_resnet_gn,42,ROC,0.09195402298850575,0.375886524822695
narrow_resnet_gn,42,ROC,0.10344827586206896,0.375886524822695
narrow_resnet_gn,42,ROC,0.10344827586206896,0.5460992907801419
narrow_resnet_gn,42,ROC,0.13793103448275862,0.5460992907801419
narrow_resnet_gn,42,ROC,0.13793103448275862,0.574468085106383
narrow_resnet_gn,42,ROC,0.14942528735632185,0.574468085106383
narrow_resnet_gn,42,ROC,0.14942528735632185,0.624113475177305
narrow_resnet_gn,42,ROC,0.16091954022988506,0.624113475177305
narrow_resnet_gn,42,ROC,0.16091954022988506,0.6950354609929078
narrow_resnet_gn,42,ROC,0.1724137931034483,0.6950354609929078
narrow_resnet_gn,42,ROC,0.1724137931034483,0.7021276595744681
narrow_resnet_gn,42,ROC,0.19540229885057472,0.7021276595744681
narrow_resnet_gn,42,ROC,0.19540229885057472,0.7304964539007093
narrow_resnet_gn,42,ROC,0.20689655172413793,0.7304964539007093
narrow_resnet_gn,42,ROC,0.20689655172413793,0.7375886524822695
narrow_resnet_gn,42,ROC,0.21839080459770116,0.7375886524822695
narrow_resnet_gn,42,ROC,0.21839080459770116,0.7730496453900709
narrow_resnet_gn,42,ROC,0.22988505747126436,0.7730496453900709
narrow_resnet_gn,42,ROC,0.22988505747126436,0.7872340425531915
narrow_resnet_gn,42,ROC,0.27586206896551724,0.7872340425531915
narrow_resnet_gn,42,ROC,0.27586206896551724,0.7943262411347518
narrow_resnet_gn,42,ROC,0.28735632183908044,0.7943262411347518
narrow_resnet_gn,42,ROC,0.28735632183908044,0.8085106382978723
narrow_resnet_gn,42,ROC,0.2988505747126437,0.8085106382978723
narrow_resnet_gn,42,ROC,0.2988505747126437,0.8297872340425532
narrow_resnet_gn,42,ROC,0.3103448275862069,0.8297872340425532
narrow_resnet_gn,42,ROC,0.3103448275862069,0.8368794326241135
narrow_resnet_gn,42,ROC,0.3218390804597701,0.8368794326241135
narrow_resnet_gn,42,ROC,0.3218390804597701,0.851063829787234
narrow_resnet_gn,42,ROC,0.3333333333333333,0.851063829787234
narrow_resnet_gn,42,ROC,0.3333333333333333,0.8581560283687943
narrow_resnet_gn,42,ROC,0.3563218390804598,0.8581560283687943
narrow_resnet_gn,42,ROC,0.3563218390804598,0.8723404255319149
narrow_resnet_gn,42,ROC,0.39080459770114945,0.8723404255319149
narrow_resnet_gn,42,ROC,0.39080459770114945,0.8865248226950354
narrow_resnet_gn,42,ROC,0.42528735632183906,0.8865248226950354
narrow_resnet_gn,42,ROC,0.42528735632183906,0.900709219858156
narrow_resnet_gn,42,ROC,0.4942528735632184,0.900709219858156
narrow_resnet_gn,42,ROC,0.4942528735632184,0.9148936170212766
narrow_resnet_gn,42,ROC,0.5172413793103449,0.9148936170212766
narrow_resnet_gn,42,ROC,0.5172413793103449,0.9290780141843972
narrow_resnet_gn,42,ROC,0.5402298850574713,0.9290780141843972
narrow_resnet_gn,42,ROC,0.5402298850574713,0.9361702127659575
narrow_resnet_gn,42,ROC,0.632183908045977,0.9361702127659575
narrow_resnet_gn,42,ROC,0.632183908045977,0.9574468085106383
narrow_resnet_gn,42,ROC,0.6436781609195402,0.9574468085106383
narrow_resnet_gn,42,ROC,0.6436781609195402,0.9645390070921985
narrow_resnet_gn,42,ROC,0.6781609195402298,0.9645390070921985
narrow_resnet_gn,42,ROC,0.6781609195402298,0.9716312056737588
narrow_resnet_gn,42,ROC,0.7241379310344828,0.9716312056737588
narrow_resnet_gn,42,ROC,0.7241379310344828,0.9858156028368794
narrow_resnet_gn,42,ROC,0.8850574712643678,0.9858156028368794
narrow_resnet_gn,42,ROC,0.8850574712643678,0.9929078014184397
narrow_resnet_gn,42,ROC,0.9885057471264368,0.9929078014184397
narrow_resnet_gn,42,ROC,0.9885057471264368,1.0
narrow_resnet_gn,42,ROC,1.0,1.0
narrow_resnet_gn,42,PR,1.0,0.618421052631579
narrow_resnet_gn,42,PR,1.0,0.6211453744493393
narrow_resnet_gn,42,PR,0.9929078014184397,0.6194690265486725
narrow_resnet_gn,42,PR,0.9929078014184397,0.6222222222222222
narrow_resnet_gn,42,PR,0.9929078014184397,0.625
narrow_resnet_gn,42,PR,0.9929078014184397,0.6278026905829597
narrow_resnet_gn,42,PR,0.9929078014184397,0.6306306306306306
narrow_resnet_gn,42,PR,0.9929078014184397,0.6334841628959276
narrow_resnet_gn,42,PR,0.9929078014184397,0.6363636363636364
narrow_resnet_gn,42,PR,0.9929078014184397,0.639269406392694
narrow_resnet_gn,42,PR,0.9929078014184397,0.6422018348623854
narrow_resnet_gn,42,PR,0.9929078014184397,0.6451612903225806
narrow_resnet_gn,42,PR,0.9858156028368794,0.6435185185185185
narrow_resnet_gn,42,PR,0.9858156028368794,0.6465116279069767
narrow_resnet_gn,42,PR,0.9858156028368794,0.6495327102803738
narrow_resnet_gn,42,PR,0.9858156028368794,0.6525821596244131
narrow_resnet_gn,42,PR,0.9858156028368794,0.6556603773584906
narrow_resnet_gn,42,PR,0.9858156028368794,0.6587677725118484
narrow_resnet_gn,42,PR,0.9858156028368794,0.6619047619047619
narrow_resnet_gn,42,PR,0.9858156028368794,0.6650717703349283
narrow_resnet_gn,42,PR,0.9858156028368794,0.6682692307692307
narrow_resnet_gn,42,PR,0.9858156028368794,0.6714975845410628
narrow_resnet_gn,42,PR,0.9858156028368794,0.6747572815533981
narrow_resnet_gn,42,PR,0.9858156028368794,0.6780487804878049
narrow_resnet_gn,42,PR,0.9858156028368794,0.6813725490196079
narrow_resnet_gn,42,PR,0.9858156028368794,0.6847290640394089
narrow_resnet_gn,42,PR,0.9858156028368794,0.6881188118811881
narrow_resnet_gn,42,PR,0.9787234042553191,0.6865671641791045
narrow_resnet_gn,42,PR,0.9716312056737588,0.685
narrow_resnet_gn,42,PR,0.9716312056737588,0.6884422110552764
narrow_resnet_gn,42,PR,0.9716312056737588,0.6919191919191919
narrow_resnet_gn,42,PR,0.9716312056737588,0.6954314720812182
narrow_resnet_gn,42,PR,0.9716312056737588,0.6989795918367347
narrow_resnet_gn,42,PR,0.9645390070921985,0.6974358974358974
narrow_resnet_gn,42,PR,0.9645390070921985,0.7010309278350515
narrow_resnet_gn,42,PR,0.9645390070921985,0.7046632124352331
narrow_resnet_gn,42,PR,0.9645390070921985,0.7083333333333334
narrow_resnet_gn,42,PR,0.9574468085106383,0.7068062827225131
narrow_resnet_gn,42,PR,0.9574468085106383,0.7105263157894737
narrow_resnet_gn,42,PR,0.950354609929078,0.708994708994709
narrow_resnet_gn,42,PR,0.9432624113475178,0.7074468085106383
narrow_resnet_gn,42,PR,0.9361702127659575,0.7058823529411765
narrow_resnet_gn,42,PR,0.9361702127659575,0.7096774193548387
narrow_resnet_gn,42,PR,0.9361702127659575,0.7135135135135136
narrow_resnet_gn,42,PR,0.9361702127659575,0.717391304347826
narrow_resnet_gn,42,PR,0.9361702127659575,0.7213114754098361
narrow_resnet_gn,42,PR,0.9361702127659575,0.7252747252747253
narrow_resnet_gn,42,PR,0.9361702127659575,0.7292817679558011
narrow_resnet_gn,42,PR,0.9361702127659575,0.7333333333333333
narrow_resnet_gn,42,PR,0.9361702127659575,0.7374301675977654
narrow_resnet_gn,42,PR,0.9290780141843972,0.7359550561797753
narrow_resnet_gn,42,PR,0.9290780141843972,0.7401129943502824
narrow_resnet_gn,42,PR,0.9290780141843972,0.7443181818181818
narrow_resnet_gn,42,PR,0.9219858156028369,0.7428571428571429
narrow_resnet_gn,42,PR,0.9148936170212766,0.7413793103448276
narrow_resnet_gn,42,PR,0.9148936170212766,0.7456647398843931
narrow_resnet_gn,42,PR,0.9148936170212766,0.75
narrow_resnet_gn,42,PR,0.9078014184397163,0.7485380116959064
narrow_resnet_gn,42,PR,0.900709219858156,0.7470588235294118
narrow_resnet_gn,42,PR,0.900709219858156,0.7514792899408284
narrow_resnet_gn,42,PR,0.900709219858156,0.7559523809523809
narrow_resnet_gn,42,PR,0.900709219858156,0.7604790419161677
narrow_resnet_gn,42,PR,0.900709219858156,0.7650602409638554
narrow_resnet_gn,42,PR,0.900709219858156,0.7696969696969697
narrow_resnet_gn,42,PR,0.900709219858156,0.774390243902439
narrow_resnet_gn,42,PR,0.8936170212765957,0.7730061349693251
narrow_resnet_gn,42,PR,0.8865248226950354,0.7716049382716049
narrow_resnet_gn,42,PR,0.8865248226950354,0.7763975155279503
narrow_resnet_gn,42,PR,0.8865248226950354,0.78125
narrow_resnet_gn,42,PR,0.8865248226950354,0.7861635220125787
narrow_resnet_gn,42,PR,0.8794326241134752,0.7848101265822784
narrow_resnet_gn,42,PR,0.8723404255319149,0.7834394904458599
narrow_resnet_gn,42,PR,0.8723404255319149,0.7884615384615384
narrow_resnet_gn,42,PR,0.8723404255319149,0.7935483870967742
narrow_resnet_gn,42,PR,0.8723404255319149,0.7987012987012987
narrow_resnet_gn,42,PR,0.8652482269503546,0.7973856209150327
narrow_resnet_gn,42,PR,0.8581560283687943,0.7960526315789473
narrow_resnet_gn,42,PR,0.8581560283687943,0.8013245033112583
narrow_resnet_gn,42,PR,0.8581560283687943,0.8066666666666666
narrow_resnet_gn,42,PR,0.851063829787234,0.8053691275167785
narrow_resnet_gn,42,PR,0.851063829787234,0.8108108108108109
narrow_resnet_gn,42,PR,0.8439716312056738,0.8095238095238095
narrow_resnet_gn,42,PR,0.8368794326241135,0.8082191780821918
narrow_resnet_gn,42,PR,0.8368794326241135,0.8137931034482758
narrow_resnet_gn,42,PR,0.8297872340425532,0.8125
narrow_resnet_gn,42,PR,0.8297872340425532,0.8181818181818182
narrow_resnet_gn,42,PR,0.8226950354609929,0.8169014084507042
narrow_resnet_gn,42,PR,0.8156028368794326,0.8156028368794326
narrow_resnet_gn,42,PR,0.8085106382978723,0.8142857142857143
narrow_resnet_gn,42,PR,0.8085106382978723,0.8201438848920863
narrow_resnet_gn,42,PR,0.8014184397163121,0.8188405797101449
narrow_resnet_gn,42,PR,0.7943262411347518,0.8175182481751825
narrow_resnet_gn,42,PR,0.7943262411347518,0.8235294117647058
narrow_resnet_gn,42,PR,0.7872340425531915,0.8222222222222222
narrow_resnet_gn,42,PR,0.7872340425531915,0.8283582089552238
narrow_resnet_gn,42,PR,0.7872340425531915,0.8345864661654135
narrow_resnet_gn,42,PR,0.7872340425531915,0.8409090909090909
narrow_resnet_gn,42,PR,0.7872340425531915,0.8473282442748091
narrow_resnet_gn,42,PR,0.7801418439716312,0.8461538461538461
narrow_resnet_gn,42,PR,0.7730496453900709,0.8449612403100775
